rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.9498265000000001,10,4,2158,214.8,-12.922834838573673,,
0.9183925000000002,20,6,3510,174.5,-9.753015439402677,,
0.8662427499999998,30,9,5753,190.76666666666668,-10.624325800974788,,
0.8257412499999999,40,12,7495,186.375,-10.47939117418345,,
0.79802725,50,14,8687,172.74,-9.600665646028206,,
0.7589440000000001,60,18,10368,171.8,-9.350302144227037,176,0.018782297509460477
0.709282,70,29,12504,177.62857142857143,-9.840875102689685,1248,7.14742482159636e-05
0.6754765,80,36,13958,173.475,-9.349038612055312,1976,0.045660382356800255
0.6355794999999997,90,45,15674,173.15555555555557,-9.011156219097417,2832,0.04555553306090587
0.6025180000000001,100,52,17096,169.96,-8.688610858588742,3544,0.05412693164907978
0.5685264999999999,110,60,18558,163.0,-7.928393041153325,4272,0.02705330623575719
0.5426724999999999,120,66,19670,160.6,-7.679939054379324,4832,0.03601286665798398
0.5038682500000001,130,75,21339,154.86,-7.000289696781186,5664,0.018508129738620482
0.47975800000000013,140,80,22376,147.81,-6.337644093760743,6184,0.04431753704557195
0.45794950000000023,150,86,23314,145.27,-6.074493567158172,6656,0.0097841513925232
0.4420464999999999,160,89,23998,135.3,-5.4941754122215105,6992,0.026681892064516433
0.4266317500000001,170,93,24661,120.57,-4.487565709665521,7328,0.026316635849070735
0.4063112500000001,180,98,25535,114.77,-4.225250402102673,7760,0.035369970282772556
0.38515374999999985,190,103,26445,106.71,-3.920503229259376,8216,0.05960172548657283
0.3673442499999998,200,107,27211,100.15,-3.6261626451927937,8600,0.050677050385274924
0.3514412499999999,210,111,27895,92.37,-3.3415924519317843,8944,0.05827545066131279
0.3271217500000002,220,117,28941,91.71,-3.3106441839628333,9464,0.06681904147262685
0.3073824999999999,230,122,29790,83.51,-3.0702294171076248,9888,0.03419542353367433
0.2889685000000002,240,127,30582,81.06,-2.9874270736092985,10288,0.08712501722038724
0.272647,250,131,31284,78.7,-2.8889791717663376,10640,0.04783408981165849
0.25516300000000014,260,135,32036,79.38,-2.9180888588433653,11016,0.048490594868781045
0.22542624999999994,270,143,33315,85.54,-3.0838414321476106,11656,0.0843858701409772
