time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,69.0,0,700,0.9837250000000003,-4.364128350143167,,
20,65.4,1,1328,0.9691240000000001,-4.219927699278917,,
30,87.0,3,2640,0.93862,-5.5469359383562455,,
40,81.975,4,3319,0.9228332499999999,-5.165624700247628,,
50,81.62,5,4131,0.9039542500000001,-5.210920190737622,,
60,72.95,5,4437,0.8968397499999999,-4.5999381168098505,,
70,77.18571428571428,7,5473,0.8727527500000001,-4.858594704360591,,
80,73.3625,8,5949,0.8616857499999999,-4.550100840424876,,
90,80.82222222222222,10,7364,0.8287870000000002,-4.95930916529578,,
100,84.59,12,8559,0.8010032499999999,-5.187264612085621,,
110,88.3,14,9630,0.7761024999999999,-5.45049298160274,,
120,92.0,19,10628,0.7528990000000002,-5.690933256990875,0.10320961788966088,312
130,87.18,25,11458,0.7336015000000002,-5.3721183859377515,0.08515814962083823,728
140,93.26,34,12745,0.7036787499999999,-5.716696633739819,0.07606960537304985,1368
150,106.42,49,14873,0.6542027499999999,-6.519730715114094,0.04769978081458248,2432
160,122.46,63,16783,0.6097952500000002,-7.507871577604678,0.06761891303176526,3384
170,125.14,72,18087,0.5794772499999998,-7.695434663478395,0.10630004985432606,4040
180,132.8,81,19329,0.5506007500000002,-8.240460512615142,0.09671128820627928,4664
190,129.61,89,20425,0.52511875,-8.156256121613485,0.08864554928732105,5208
200,128.49,97,21508,0.49993900000000024,-8.004179124339577,0.0979669391817879,5752
210,133.96,109,23126,0.4623205,-8.277477180237268,0.04155967658152804,6560
220,136.56,119,24384,0.4330719999999999,-8.397157594660356,0.08841278709587641,7184
230,138.09,126,25367,0.41021725,-8.457910673588403,0.10022882430348545,7680
240,139.72,137,26817,0.37650475000000005,-8.576428696160237,0.08970624121138826,8408
250,129.79,146,27952,0.3501160000000002,-7.866373947530165,0.05056083804811351,8968
260,121.46,154,29029,0.3250757500000002,-7.388141868233909,0.052337034489028156,9512
270,116.41,160,29828,0.30649899999999974,-7.047930332488642,0.07137486746069044,9912
280,113.63,168,30792,0.28408600000000017,-6.818395962731049,0.07477259944425896,10392
290,109.26,173,31451,0.2687642499999999,-6.435017804844333,0.10114765842445195,10720
300,106.12,179,32220,0.250885,-6.300492244568311,0.08235534693812951,11104
310,96.49,184,32875,0.23565625000000034,-5.712331338546911,0.10138901346363127,11432
320,92.9,191,33774,0.21475450000000018,-5.42150998553814,0.08318090171087533,11880
330,92.03,198,34670,0.1939225000000001,-5.341579887925163,0.0755828254041262,12328
340,87.13,206,35630,0.1716025,-4.986462097712578,0.11248098750365898,12808
350,86.8,214,36732,0.14598100000000047,-4.975802481891514,0.08396218280540779,13360
360,85.35,221,37664,0.12431199999999987,-4.813449820406289,0.11081824416760355,13824
370,89.08,231,38836,0.09706300000000001,-4.961276065405954,0.13091661233920604,14416
380,88.39,238,39731,0.07625425000000008,-4.886147573375116,0.06368692294927314,14864
390,89.25,245,40476,0.07,-4.918952547948498,0.11937103752279654,15232
400,87.99,250,41119,0.07,-4.824737229506912,0.025696296128444374,15552
