time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/n_updates,train/loss
1713,0.9601727499999998,170.3,1,9.229911803094854,10,,
3824,0.9110919999999999,190.2,4,11.601597013415562,20,,
6179,0.85633825,204.96666666666667,7,12.487945328045932,30,,
8115,0.8113262499999999,201.875,9,11.992778325933816,40,,
9929,0.7691507499999998,197.58,12,11.70713919415464,50,,
11499,0.7326482500000002,190.65,20,10.997058380037938,60,744,0.00015827360402909108
13253,0.6918677499999999,188.32857142857142,29,10.408120836345578,70,1624,0.028863061357697006
13672,0.6821260000000002,169.9,31,9.295721870322508,80,1832,0.01927719693776453
14534,0.6620845,160.48888888888888,35,8.682553935783485,90,2264,0.028890065877931193
15119,0.6484832500000002,150.19,38,8.016638302751522,100,2552,0.0669341000757413
15596,0.6373930000000003,137.83,41,7.276880245714613,110,2792,0.047819429084484
16039,0.6270932499999999,121.15,43,6.0309297101617725,120,3016,0.09508454934984911
16671,0.6123992500000002,103.92,46,4.8479929894879135,130,3328,0.05787505686748773
17413,0.5951477500000003,91.98,50,4.047446483964076,140,3704,0.0965352462080773
17897,0.5838947499999998,78.68,53,3.1585827569402642,150,3944,0.06748443396645598
18265,0.57533875,66.66,55,2.5645406759637863,160,4128,0.09564468685130123
18792,0.5630859999999998,54.39,58,2.0627102042036736,170,4392,0.09580438712146133
19383,0.5493452500000002,56.11,61,2.1486692231072184,180,4688,0.0775903890025802
19834,0.5388595,52.0,63,1.9411553376324344,190,4912,0.06879711701185443
20067,0.5334422500000002,48.48,65,1.8174716942076632,200,5032,0.0776585822168272
20733,0.51795775,50.37,68,1.9041920823517524,210,5360,0.06844444997841492
21186,0.5074255000000002,50.47,71,1.919060988770922,220,5592,0.170831338618882
21600,0.49780000000000013,48.29,73,1.819463825313197,230,5792,0.05045402579708025
21954,0.4895694999999999,44.41,75,1.696129787869156,240,5976,0.07833513297373429
22265,0.48233875000000004,42.68,76,1.631973574818327,250,6128,0.06996871071169153
22839,0.4689932499999998,44.74,80,1.7063346116898266,260,6416,0.13507372606545687
23158,0.46157649999999983,42.66,81,1.638625890463217,270,6576,0.11658009677194059
23436,0.45511299999999977,39.53,83,1.508347089575875,280,6712,0.1360325679415837
24061,0.4405817500000001,41.27,86,1.5651259243156284,290,7024,0.08063456160016358
24327,0.4343972500000004,41.6,88,1.5931554974150586,300,7160,0.07176946569234133
24616,0.4276780000000002,37.83,89,1.4277029090909485,310,7304,0.20039938983973116
24997,0.41881975000000005,37.11,91,1.39182262317006,320,7496,0.1631131383473985
25281,0.41221675000000013,35.81,93,1.3580244211620547,330,7640,0.14590360911097378
25539,0.40621825,34.85,94,1.3143621412093445,340,7768,0.20833162683993578
25822,0.3996384999999998,34.57,96,1.3081997500783382,350,7904,0.08351116965059191
26107,0.39301224999999984,31.68,98,1.1919520086900481,360,8048,0.11878463166067377
26475,0.38445624999999994,32.17,100,1.2072283675939364,370,8232,0.15632102638483047
26761,0.3778067500000003,32.25,101,1.202521826419584,380,8376,0.09216271701734513
27027,0.37162225000000004,28.66,103,1.0726703528668795,390,8512,0.1392041884828359
27263,0.36613525000000025,28.36,104,1.0410360417979256,400,8624,0.1372410167241469
27481,0.36106675,27.65,105,1.0054196474889117,410,8736,0.1832989240065217
27752,0.35476600000000014,26.55,107,0.9666126324766344,420,8872,0.10432752734050155
28110,0.3464425000000003,27.29,109,0.9893068848404053,430,9048,0.11019452824257314
