rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,125.18,59045,610,-5.462361201613488,277,24520,0.07205146446358413
0.07,133.87,60996,620,-5.852813320708727,287,25496,0.11381288478150964
0.07,137.27,62234,630,-5.990387279198053,293,26112,0.10119688225677237
0.07,143.26,63211,640,-6.267559144063998,298,26600,0.10802767146378756
0.07,142.28,63853,650,-6.218813544098825,302,26920,0.06261593336239457
0.07,142.55,64544,660,-6.240852461528192,306,27264,0.07680612185504287
0.07,133.38,65021,670,-5.850490601438212,308,27504,0.047281199716962874
0.07,122.26,65695,680,-5.299723351937032,312,27840,0.05557762470562011
0.07,112.38,66556,690,-4.77754880347915,316,28272,0.0317962538683787
0.07,101.03,67097,700,-4.250164886657642,319,28544,0.10932687314925715
0.07,87.69,67914,710,-3.6334299194595503,324,28952,0.06718196551082656
0.07,75.11,68607,720,-3.076604058122115,328,29296,0.06120399944484234
0.07,72.03,69537,730,-2.8975157891167074,334,29768,0.07947349967435002
0.07,76.11,70922,740,-2.8723594510562886,342,30456,0.0630549275665544
0.07,77.89,71742,750,-2.8485213229603055,348,30864,0.05495986790629104
0.07,79.79,72623,760,-2.804441115602144,353,31304,0.09935721172951162
0.07,79.32,73053,770,-2.744450136961351,356,31520,0.02962453424697742
0.07,80.14,73809,780,-2.728851763417424,360,31904,0.12767162406817079
0.07,81.81,74837,790,-2.744714557549687,365,32416,0.04576254548737779
0.07,85.46,75743,800,-2.8803724219607627,370,32864,0.08676811656914651
0.07,87.26,76740,810,-2.9945061697786057,376,33368,0.09586835547816008
0.07,87.18,77425,820,-3.0340851128677877,379,33712,0.08240221347659826
0.07,89.23,78560,830,-3.1868735193307547,385,34272,0.09468054375611246
0.07,82.58,79280,840,-3.085752285123484,389,34632,0.1014392334036529
0.07,85.57,80399,850,-3.3093220322346237,395,35192,0.0630067418096587
0.07,82.93,81016,860,-3.320958312306637,399,35504,0.10266265523387119
0.07,88.13,81966,870,-3.5492186927717846,404,35976,0.10986062345909886
0.07,90.58,82967,880,-3.7003178338536498,409,36480,0.09480160687235184
0.07,85.52,83489,890,-3.5633492030079372,412,36744,0.15979178249835968
0.07,81.24,83967,900,-3.4009476609136904,415,36976,0.10252863448113203
0.07,79.13,84753,910,-3.3099154251582337,419,37376,0.08645982708549127
0.07,76.24,85149,920,-3.2014610236219108,421,37568,0.09636467171367258
0.07,70.18,85678,930,-2.9429293516347017,424,37832,0.10833411174826324
0.07,68.05,86185,940,-2.8474185964567558,426,38088,0.060892998648341745
0.07,61.82,86681,950,-2.5526802401529927,429,38336,0.08700761885847896
0.07,59.79,87095,960,-2.4223596714904803,431,38544,0.0862167458399199
0.07,57.97,87863,970,-2.350167068335655,435,38928,0.10191856697201729
0.07,55.72,88639,980,-2.266166968018,440,39312,0.11634782864712179
0.07,55.93,89182,990,-2.27566853742559,443,39584,0.08980572689324617
0.07,56.76,89743,1000,-2.3135815959591706,446,39864,0.07858495647087693
0.07,57.71,90624,1010,-2.361185956781624,451,40304,0.08005843113642186
0.07,64.2,91669,1020,-2.6301118458047057,456,40832,0.10227696981746703
0.07,67.25,92503,1030,-2.7689803620324627,461,41248,0.10496706547564827
0.07,77.66,94051,1040,-3.1899220113598705,469,42024,0.08920059795491397
0.07,85.62,95343,1050,-3.5502415460599956,476,42664,0.055977474636165425
0.07,97.08,96903,1060,-4.059392082316828,484,43448,0.08809467626269907
0.07,103.05,98268,1070,-4.34174054940906,491,44128,0.1345537950983271
0.07,103.87,99126,1080,-4.380318627089096,496,44560,0.10040685679996386
0.07,108.51,100133,1090,-4.521613522383767,501,45064,0.06625714444089681
0.07,110.86,100929,1100,-4.634789558098682,506,45464,0.06170025817118585
0.07,109.58,101682,1110,-4.56928027226172,510,45840,0.08231089275795966
0.07,106.62,102431,1120,-4.4508253615321385,513,46208,0.11304764007218182
0.07,107.64,103367,1130,-4.50195270983527,518,46680,0.06695393042173237
0.07,99.34,104085,1140,-4.184225108396555,522,47040,0.07941036997362971
0.07,91.67,104610,1150,-3.8534761715296946,525,47304,0.07887119927909225
0.07,83.29,105332,1160,-3.493674378686571,529,47664,0.07116756297182292
0.07,73.17,105685,1170,-3.0689201297641686,531,47840,0.11332111898809671
0.07,74.61,106687,1180,-3.135158377233969,536,48336,0.09641394042409956
0.07,69.85,107218,1190,-2.9923462325572707,539,48608,0.08045918261632323
0.07,66.91,107720,1200,-2.874255773534299,542,48856,0.039123081805882975
0.07,66.46,108428,1210,-2.8633686370237297,546,49208,0.07381256495136768
0.07,64.53,108984,1220,-2.778950590574356,549,49488,0.08475594175979495
0.07,61.45,109612,1230,-2.6336005484285216,552,49800,0.11621108872350305
0.07,61.38,110323,1240,-2.621572334791112,556,50160,0.10512502724304795
0.07,60.26,110736,1250,-2.585426304024157,558,50360,0.11378695419989526
0.07,59.4,111372,1260,-2.5579827444952157,562,50680,0.103150790091604
0.07,59.97,111782,1270,-2.577940390125878,564,50888,0.10763954854337499
0.07,55.03,112290,1280,-2.371559395852759,567,51144,0.07023252587532625
0.07,55.6,112878,1290,-2.5191447868822237,570,51432,0.10551153484266251
0.07,55.15,113335,1300,-2.4757677905198348,573,51664,0.09176614641910419
0.07,53.18,113846,1310,-2.3987532267595855,576,51920,0.0716637849691324
0.07,51.85,114269,1320,-2.344819370420735,578,52128,0.069346931821201
0.07,50.41,114753,1330,-2.293121304234836,580,52376,0.06936993647832423
0.07,49.57,115380,1340,-2.268028761357392,584,52688,0.06544927984941751
0.07,49.47,115783,1350,-2.2603985401935747,586,52888,0.04663034447003156
0.07,47.8,116252,1360,-2.180517911044501,588,53120,0.061098392761778086
0.07,49.37,116819,1370,-2.2392251396336507,591,53408,0.1598001765087247
0.07,47.85,117175,1380,-2.1867165520145897,593,53584,0.11329988506622612
0.07,46.83,117661,1390,-2.020586032241289,596,53824,0.09401878528296947
0.07,46.96,118131,1400,-2.0397473642700352,598,54064,0.07661311549600214
0.07,48.15,118761,1410,-2.1287311181642217,602,54376,0.09584937436738983
0.07,56.46,120015,1420,-2.4993618398946817,609,55000,0.09293284569866955
0.07,64.15,121268,1430,-2.8434701265521762,615,55632,0.11888720886781812
0.07,67.66,122246,1440,-3.0112207848814654,620,56120,0.07916394376661628
0.07,78.29,123712,1450,-3.4894384830393066,628,56848,0.10277830343693495
0.07,85.76,124928,1460,-3.834666608106708,635,57456,0.08597285219002515
0.07,97.46,126665,1470,-4.365253826656991,643,58328,0.06773181515745819
0.07,104.3,127705,1480,-4.657407473243612,648,58848,0.09050708444556221
0.07,116.71,129432,1490,-5.181317329702502,657,59712,0.1177854691632092
0.07,126.86,130917,1500,-5.604061437385597,665,60456,0.070539882814046
0.07,141.69,133030,1510,-6.209807461217083,678,61512,0.10677431721705943
0.07,142.59,134374,1520,-6.303610119738076,686,62184,0.09379164641723037
0.07,139.12,135280,1530,-6.176773121655515,691,62632,0.12173298886045814
0.07,140.87,136433,1540,-6.236186260141675,699,63216,0.055043624772224575
0.07,141.95,138007,1550,-6.278125812787682,708,64000,0.1691462149610743
0.07,136.17,138645,1560,-6.019233238960237,712,64320,0.10919972904957831
0.07,126.21,139386,1570,-5.584346367102195,717,64688,0.07063356455182657
0.07,123.51,140156,1580,-5.472085058336695,721,65072,0.08312550070695579
0.07,112.37,140769,1590,-5.030047256341576,725,65384,0.12030327948741615
0.07,106.31,141648,1600,-4.802260763771057,731,65816,0.0483209325466305
0.07,95.96,142726,1610,-4.358669883823372,737,66360,0.1296980296028778
0.07,100.89,144563,1620,-4.4961559602398165,748,67280,0.07822299015242606
0.07,107.07,146087,1630,-4.687143781681856,757,68040,0.1012003188370727
0.07,111.06,147639,1640,-4.836726496973517,765,68816,0.10352972720284015
0.07,109.2,149027,1650,-4.723824814137093,773,69512,0.10417573852464557
0.07,117.03,150448,1660,-5.009813996505504,780,70216,0.04306048504076898
0.07,119.56,151442,1670,-5.055109927949087,786,70720,0.1056592328241095
0.07,123.39,152595,1680,-5.178265655801839,792,71296,0.09801320068072528
0.07,132.39,154108,1690,-5.517298080797071,800,72048,0.12576850305777043
0.07,137.56,155504,1700,-5.698191006066245,807,72744,0.12423748197034001
0.07,149.89,157815,1710,-6.236709199068466,820,73904,0.06625749822705984
0.07,148.6,159523,1720,-6.153613131924316,828,74760,0.10624902602285147
0.07,151.46,161333,1730,-6.31217569753654,838,75664,0.09294102247804403
0.07,151.47,162886,1740,-6.349095317795861,846,76440,0.11742148292250931
0.07,162.04,165331,1750,-6.814885969564048,859,77664,0.09341191500425339
0.07,166.95,167243,1760,-7.0848635464502125,869,78616,0.10639224993065
0.07,176.38,169180,1770,-7.575160223160976,880,79584,0.07714327442226931
0.07,188.0,171495,1780,-8.084427350921437,892,80744,0.11315425124485046
0.07,196.52,173860,1790,-8.492799185977407,905,81928,0.04954099532915279
0.07,203.12,175916,1800,-8.841861141864463,915,82952,0.12706333305686712
0.07,205.03,178418,1810,-8.927227785299571,929,84208,0.08878099714638665
0.07,210.65,180688,1820,-9.282276025491509,941,85336,0.04215851554181427
0.07,213.8,182813,1830,-9.411500166818028,952,86400,0.06751188760972582
0.07,217.06,184692,1840,-9.5873408492937,962,87344,0.0544605054310523
0.07,202.19,185650,1850,-8.966565489053202,967,87824,0.06156665051821619
0.07,202.89,187632,1860,-9.012941903276463,977,88808,0.07682716567069292
0.07,194.72,188752,1870,-8.627261256197889,983,89368,0.10048209788510576
0.07,191.85,190780,1880,-8.540168400836064,994,90384,0.08455393754411489
0.07,187.27,192687,1890,-8.364785020324241,1004,91336,0.04823463532375172
0.07,188.62,194878,1900,-8.363884092617356,1016,92432,0.050092635181499645
0.07,184.4,196958,1910,-8.11607728855431,1027,93472,0.05747962903114967
0.07,181.42,198930,1920,-7.868672003372493,1038,94464,0.0503591429151129
