rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,train/loss,train/n_updates
-10.124616447940262,51844,350,0.07,229,254.14,0.07866482675308362,20920
-10.157305307915248,54699,360,0.07,244,257.97,0.046243192453403026,22344
-10.16137467752636,57093,370,0.07,256,260.81,0.045783678215229884,23544
-10.300441195778523,59797,380,0.07,270,268.48,0.037718667881563306,24896
-10.136220549607168,62597,390,0.07,284,269.01,0.0372366123192478,26296
-10.138097734387134,65352,400,0.07,298,271.18,0.04677251793327741,27672
-10.302482600795017,68352,410,0.07,313,275.57,0.04678179568145424,29168
-10.215429527753834,70856,420,0.07,327,274.11,0.029777905583614483,30424
-10.112041369582624,73700,430,0.07,341,272.55,0.03836741058330517,31848
-10.159450381063136,76700,440,0.07,357,275.14,0.0479435675079003,33344
-10.199036488933169,79700,450,0.07,373,277.56,0.029528152925195172,34848
-10.102453935367263,82401,460,0.07,386,276.02,0.01116967668349389,36200
-10.049165328887112,84816,470,0.07,399,276.23,0.06772571968031116,37400
-9.971512373919898,87292,480,0.07,411,273.95,0.03049566976551432,38640
-9.921958847478143,89892,490,0.07,425,271.95,0.030443259718595073,39944
-9.837885379465025,92479,500,0.07,438,270.27,0.011714995751390234,41232
-9.566459226512121,94930,510,0.07,451,264.78,0.03031911831931211,42464
-9.472843322957868,97374,520,0.07,463,264.18,0.020991715529817156,43680
-9.319985550806143,99928,530,0.07,477,261.28,0.040306384340510704,44960
-9.14805613560961,102567,540,0.07,490,257.67,0.0017416083137504756,46280
-8.901143859202685,105108,550,0.07,503,253.08,0.031231599947204813,47552
-8.5330442139985,106957,560,0.07,513,244.56,0.020892534601443913,48472
-8.24517564430724,108553,570,0.07,521,236.37,0.03135952717275359,49272
-8.075222293834592,110650,580,0.07,532,232.58,0.021128318869159557,50320
-7.723619246657382,112269,590,0.07,541,222.77,0.011069088606745936,51128
-7.669008584604409,114899,600,0.07,554,223.2,0.02130873384521692,52448
-7.793807579729221,117899,610,0.07,570,228.69,0.021372784343839157,53944
-7.85577392284461,120663,620,0.07,584,231.89,0.021359546635721927,55328
-7.850098449660113,123445,630,0.07,598,234.17,0.010989516416884726,56720
-7.880515361850582,126380,640,0.07,613,237.13,0.010983786760334624,58184
-7.95340628702106,129183,650,0.07,628,239.75,0.0003482424181129318,59584
-8.305100579742028,132183,660,0.07,643,251.26,0.021702426736737834,61088
-8.680328434190587,135183,670,0.07,659,265.3,0.011035218018150772,62584
-8.76790027429636,137639,680,0.07,671,268.89,0.02180512142876978,63816
-9.200262822039475,140639,690,0.07,686,282.7,0.011095965442109446,65312
-9.336310991004856,143639,700,0.07,702,286.4,0.011346843255523709,66816
-9.328740338617518,146490,710,0.07,716,284.91,0.0001816579069782165,68240
-9.172132054071852,148672,720,0.07,728,279.09,0.01121689963110839,69328
-9.193175640793745,151298,730,0.07,741,277.53,0.022110675636213273,70648
-9.101616720505216,153801,740,0.07,754,273.21,0.0001934514984895941,71896
-8.954955364545869,156114,750,0.07,766,268.31,0.00017432087952329312,73056
-8.884114025500763,158820,760,0.07,780,265.37,0.022550118610524805,74408
-8.864557349163027,161522,770,0.07,794,262.39,0.011337761075992603,75760
-9.080194466786558,164522,780,0.07,809,267.83,0.00022616036403633188,77256
-8.884785303001372,166891,790,0.07,822,261.52,0.011500870286909048,78440
-8.89469624946652,169891,800,0.07,837,261.52,0.011489492439068272,79944
-8.808877382411769,172619,810,0.07,851,260.29,0.00015197935317701194,81304
-9.010543422028054,175406,820,0.07,865,266.34,0.00018925861877505668,82696
-9.137353499841398,178406,830,0.07,880,270.08,0.022747816296032397,84200
-9.311479443991072,181406,840,0.07,896,275.05,0.0001597234295331873,85696
-9.556572732967021,184406,850,0.07,911,281.92,0.00019437224909779616,87200
-9.679006265858629,187406,860,0.07,927,284.86,0.011726508048013784,88696
-9.804546735468735,190406,870,0.07,942,287.84,0.02295253557531396,90200
-9.785506362620277,193299,880,0.07,957,286.77,0.0002559279682827764,91648
-10.029768789574288,196299,890,0.07,972,293.08,0.00022782849373470526,93144
-10.036679675894716,199299,900,0.07,988,293.08,0.011741125939806807,94648
