rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
81.0,3.6348166521709673,10,0,820,0.980935,,
101.45,5.368092635905016,20,2,2049,0.9523607500000002,,
106.76666666666667,5.982948883631588,30,4,3233,0.9248327500000001,,
96.8,5.45944348119112,40,5,3912,0.9090459999999999,,
94.46,5.225782068182988,50,6,4773,0.8890277499999999,,
98.63333333333334,5.503033749940799,60,8,5978,0.8610115000000002,,
91.05714285714286,4.988164518816078,70,9,6444,0.850177,,
98.425,5.249680615502681,80,11,7954,0.8150695000000001,,
96.03333333333333,5.0866384124443655,90,13,8733,0.7969577500000002,,
98.84,5.32754624894563,100,15,9984,0.7678720000000002,,
104.67,5.783207636694263,110,25,11387,0.7352522500000003,0.09398457149291062,688
106.04,5.7264956882156195,120,35,12753,0.7034927500000002,0.10438278852234362,1376
109.39,5.865407988968653,130,46,14272,0.6681760000000001,0.04811405947475578,2128
116.29,6.104012355567277,140,56,15641,0.6363467500000002,0.09715998960018624,2816
116.63,6.079065883505277,150,63,16536,0.6155380000000001,0.07793308699910995,3264
116.16,5.878032935163539,160,71,17694,0.5886144999999998,0.0599157729302533,3840
117.4,5.956426492293714,170,76,18284,0.5748969999999998,0.02113488339819014,4136
115.08,5.793967534102957,180,85,19562,0.5451835000000003,0.09095996599353384,4776
119.1,5.919736771712146,190,94,20743,0.51772525,0.10277167541789822,5368
111.68,5.371832766957948,200,98,21252,0.5058909999999999,0.07441123816533946,5624
111.18,5.14296251811416,210,108,22605,0.4744337499999999,0.08426314388634637,6296
110.66,5.059995484601284,220,118,23919,0.44388325000000006,0.12887235629023053,6952
106.32,4.712459552817114,230,127,25004,0.41865699999999995,0.06612591454177164,7496
104.05,4.613775535740305,240,136,26146,0.3921055,0.10196920717135072,8072
103.51,4.588203490474718,250,143,26987,0.37255225000000003,0.1015891270362772,8488
100.9,4.476411884659726,260,150,27884,0.35169700000000015,0.10410286259138957,8936
103.91,4.551848729514223,270,157,28775,0.3309812500000002,0.11418293637689203,9384
100.22,4.387967042342935,280,164,29684,0.3098470000000002,0.03859718726016581,9840
97.31,4.250166328874342,290,171,30574,0.28915449999999976,0.18302031885832548,10280
102.83,4.512092902575768,300,180,31635,0.26448625000000026,0.11070858605671674,10816
97.21,4.247437523019965,310,186,32426,0.24609550000000002,0.13450190983712673,11208
91.86,4.0028467066992155,320,192,33205,0.22798375000000026,0.12515701341908425,11600
92.31,3.950147765258171,330,201,34335,0.20171125,0.08902015525382012,12160
88.67,3.755258754599008,340,207,35113,0.18362275000000028,0.09935981227317825,12552
98.46,4.2283166072149205,350,222,36933,0.1413077500000003,0.12591917056124657,13464
101.88,4.408907612834954,360,232,38172,0.11250099999999996,0.12856401375029236,14080
119.18,5.2768254825929475,370,254,40793,0.07,0.10811392567120492,15392
126.99,5.637803462752414,380,267,42483,0.07,0.12505615525878966,16240
143.57,6.488624462861863,390,288,45031,0.07,0.09073315071873367,17512
147.25,6.605409928463576,400,300,46460,0.07,0.0961913054343313,18224
154.57,6.90349105484466,410,313,47983,0.07,0.1009363871999085,18984
159.03,7.0780977216540055,420,323,49208,0.07,0.10436834912979975,19600
160.88,7.173166148295945,430,334,50523,0.07,0.10569555102847517,20256
159.78,7.08524167699232,440,339,51191,0.07,0.06314312940230593,20592
149.72,6.565038215424184,450,346,52005,0.07,0.07741418038494885,21000
146.0,6.319554220289161,460,353,52872,0.07,0.09153023967519403,21432
126.28,5.359572483550864,470,358,53521,0.07,0.11838239280041307,21760
119.39,4.991127123599246,480,366,54522,0.07,0.04945471143582836,22256
103.82,4.171452499649455,490,374,55513,0.07,0.10743905749404803,22752
96.15,3.8563045624543344,500,380,56175,0.07,0.06248547532595694,23080
89.26,3.546871962694409,510,387,57009,0.07,0.10939145344309509,23504
82.63,3.263924351829207,520,391,57571,0.07,0.07637308299308643,23784
79.37,3.092881432030106,530,400,58560,0.07,0.24090145051013678,24272
78.67,3.0827683188280566,540,405,59158,0.07,0.1063698663492687,24576
82.08,3.2094118070488706,550,414,60313,0.07,0.18121750722639263,25152
81.69,3.159751988274098,560,421,61141,0.07,0.12123295158380643,25568
88.56,3.3386430171569277,570,432,62477,0.07,0.1392422902281396,26232
86.08,3.2849326224437863,580,438,63230,0.07,0.15403453930048272,26608
83.3,3.1758318477180483,590,444,63943,0.07,0.12290891876909882,26968
85.35,3.2316039746837872,600,451,64810,0.07,0.13789010141044855,27400
85.01,3.2343352771470406,610,457,65610,0.07,0.13564943219535053,27800
90.25,3.4588421405084073,620,466,66696,0.07,0.1966324870591052,28344
88.39,3.3813150610725784,630,473,67499,0.07,0.22737749107182026,28744
94.19,3.662069858359104,640,483,68677,0.07,0.1528697817993816,29336
92.81,3.629931076236345,650,491,69694,0.07,0.16755032166838646,29840
89.78,3.5971675417947284,660,496,70219,0.07,0.08082999649923295,30104
85.72,3.490016638560303,670,503,71149,0.07,0.1430830149911344,30568
85.37,3.4614322203529015,680,508,71867,0.07,0.14255838561803102,30928
88.27,3.5084303011605447,690,517,72870,0.07,0.11252396099735051,31432
86.18,3.432459430552634,700,522,73528,0.07,0.15568279341096058,31760
84.85,3.3855994402945595,710,528,74195,0.07,0.12805125821614638,32096
85.07,3.3786787085819054,720,537,75303,0.07,0.11331946158315986,32648
82.9,3.2945871418799912,730,542,75889,0.07,0.1444382633198984,32944
80.14,3.1016603309155837,740,550,76791,0.07,0.11200760176870972,33392
74.23,2.846931141287781,750,553,77217,0.07,0.17548012401675805,33608
76.86,2.9007374973062423,760,560,78005,0.07,0.14307733630994335,34000
74.94,2.8535034417007603,770,566,78743,0.07,0.08014987886417657,34368
77.53,2.896569193269027,780,574,79720,0.07,0.08372182986931875,34856
73.16,2.7816637589476976,790,578,80286,0.07,0.17099233716726303,35136
72.65,2.7594533679516875,800,583,80893,0.07,0.10834622499532998,35440
75.64,2.7974713044259123,810,591,81859,0.07,0.08096157893305644,35928
80.47,2.935110893829156,820,605,83450,0.07,0.13062674942193553,36720
87.56,3.2459066705726793,830,615,84745,0.07,0.152795105939731,37368
89.83,3.3442750545163022,840,625,85874,0.07,0.16005941631738096,37936
101.39,3.6760210230523533,850,637,87456,0.07,0.14218733127927408,38720
104.02,3.750263119073213,860,645,88507,0.07,0.07051827752729878,39248
112.13,3.9143581956529245,870,658,90056,0.07,0.09639230475295335,40024
113.81,3.9457519547230104,880,667,91201,0.07,0.08089767344063148,40600
120.81,4.155840826120125,890,677,92467,0.07,0.1251170159666799,41232
127.74,4.29486071527053,900,688,93767,0.07,0.2289498287718743,41880
127.26,4.29738792840897,910,696,94685,0.07,0.12220271909609437,42336
125.27,4.171763739414509,920,707,96077,0.07,0.05236028373474255,43032
128.26,4.11070644920886,930,720,97671,0.07,0.1708413536543958,43832
136.62,4.362701607835881,940,736,99636,0.07,0.11144357291050255,44816
133.34,4.274683174366092,950,747,100890,0.07,0.15776021347846836,45440
135.8,4.317149427705016,960,757,102187,0.07,0.12319254240719602,46088
136.47,4.407098509141598,970,771,103803,0.07,0.08072545344475657,46896
135.53,4.423911130677805,980,779,104854,0.07,0.12586222810205072,47424
133.55,4.376963841163342,990,788,105922,0.07,0.1358672192436643,47960
131.69,4.449385130221926,1000,797,107036,0.07,0.12358160666190088,48512
133.19,4.564293395460994,1010,805,108104,0.07,0.1414899369701743,49048
127.24,4.4327632907776175,1020,812,108901,0.07,0.18717365426709875,49448
123.61,4.450180994130742,1030,822,110132,0.07,0.1531889637117274,50064
114.92,4.168233310099537,1040,831,111228,0.07,0.09352700930321589,50608
112.77,4.177944843240143,1050,840,112267,0.07,0.1278065032674931,51128
115.31,4.3958660224659,1060,853,113818,0.07,0.15263803873676807,51904
115.39,4.708202282869041,1070,866,115442,0.07,0.17985282867448404,52720
113.71,4.6635991060062505,1080,873,116325,0.07,0.17949968331959099,53160
113.69,4.684796407741468,1090,882,117391,0.07,0.24090717360377312,53688
121.28,4.966949252175833,1100,898,119264,0.07,0.15146517660468817,54624
120.92,4.908977711147965,1110,907,120296,0.07,0.09326724108541384,55144
123.5,4.896427554949485,1120,916,121351,0.07,0.1520274966605939,55672
122.94,4.807231389955048,1130,925,122526,0.07,0.1236151970224455,56256
