rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,train/loss,train/n_updates
71.7,-7.170000000000011,10,0.9830972499999997,0,727,,
91.6,-9.160000000000002,20,0.9569409999999998,2,1852,,
84.86666666666666,-8.486666666666663,30,0.9401079999999999,3,2576,,
91.1,-9.110000000000003,40,0.914347,4,3684,,
91.08,-9.108000000000008,50,0.8929569999999998,5,4604,,
92.21666666666667,-9.221666666666671,60,0.8699627499999999,7,5593,,
92.12857142857143,-9.212857142857148,70,0.8484332499999998,8,6519,,
95.625,-9.56250000000001,80,0.8202775000000002,10,7730,,
90.9,-9.090000000000007,90,0.8076992499999999,11,8271,,
90.91,-9.091000000000008,100,0.7863092500000002,13,9191,,
90.2,-9.020000000000007,110,0.7710572499999999,14,9847,,
91.92,-9.192000000000013,120,0.7409020000000001,22,11144,0.12207754049450159,568
91.64,-9.164000000000012,130,0.7247199999999999,27,11840,0.09453483472134394,912
94.84,-9.484000000000018,140,0.6915190000000002,38,13268,0.10643279924988747,1632
96.84,-9.684000000000019,150,0.665479,46,14388,0.08749604303739034,2192
107.79,-10.779000000000023,160,0.6170260000000001,61,16472,0.0993148675224802,3232
108.85,-10.885000000000026,170,0.5930319999999998,69,17504,0.05053443813812919,3744
113.22,-11.322000000000028,180,0.5547160000000002,81,19152,0.11212988849001704,4568
111.49,-11.149000000000026,190,0.54616,84,19520,0.09214745885401499,4752
114.95,-11.495000000000026,200,0.5167255000000002,94,20786,0.15482797278673388,5392
116.93,-11.693000000000026,210,0.49687000000000026,101,21640,0.05298047089308966,5816
113.32,-11.332000000000026,220,0.4751080000000002,108,22576,0.09543128602672368,6280
116.46,-11.646000000000026,230,0.4516255000000001,116,23586,0.09716980425582733,6792
115.48,-11.54800000000002,240,0.42070299999999994,126,24916,0.08560598571784794,7456
108.14,-10.814000000000016,250,0.41172850000000005,129,25302,0.07623406827042345,7648
94.74,-9.47400000000001,260,0.3944304999999998,135,26046,0.0450887050392339,8016
93.25,-9.325000000000006,270,0.3739007500000001,142,26929,0.16150095500051975,8464
89.22,-8.922000000000004,280,0.34495449999999983,152,28174,0.09880817215889692,9080
96.02,-9.602000000000004,290,0.3205885000000003,160,29222,0.07861297865747474,9608
95.43,-9.543000000000005,300,0.29252575000000014,170,30429,0.04567341401707381,10208
94.51,-9.451000000000006,310,0.2748092499999998,176,31191,0.14764730099705048,10592
94.45,-9.445000000000004,320,0.2531867500000001,183,32121,0.02421646472066641,11056
89.48,-8.948000000000002,330,0.24125949999999996,187,32634,0.17057556490181014,11312
82.78,-8.278000000000002,340,0.22591450000000013,192,33294,0.158318994945148,11640
87.18,-8.718000000000002,350,0.20671000000000017,199,34120,0.09236384788528085,12056
89.67,-8.967000000000002,360,0.18362275000000028,206,35113,0.15157770831137896,12552
89.45,-8.945000000000002,370,0.16360450000000026,213,35974,0.10314778538304381,12984
87.13,-8.713000000000005,380,0.1400522500000002,221,36987,0.14750648569315672,13488
85.69,-8.569000000000003,390,0.1190342499999999,229,37891,0.13679237384349108,13944
80.77,-8.077,400,0.10241049999999996,234,38606,0.15915822755778208,14296
85.51,-8.550999999999998,410,0.07367350000000006,244,39842,0.09442309272708371,14920
84.21,-8.421,420,0.07,250,40642,0.048682514316169545,15320
88.18,-8.818000000000001,430,0.07,258,41552,0.16286598599981517,15768
88.87,-8.887000000000002,440,0.07,264,42281,0.1679547931998968,16136
90.4,-9.04,450,0.07,272,43260,0.14220657874830067,16624
90.7,-9.069999999999999,460,0.07,280,44283,0.11172686965437606,17136
90.51,-9.050999999999998,470,0.07,287,45125,0.10782667750027031,17560
87.55,-8.754999999999994,480,0.07,293,45842,0.22632012283429503,17920
85.88,-8.587999999999994,490,0.07,299,46579,0.10258214839268476,18288
90.79,-9.078999999999997,500,0.07,308,47785,0.1629430450266227,18888
86.73,-8.672999999999996,510,0.07,315,48615,0.12430952861905098,19304
88.19,-8.818999999999996,520,0.07,323,49561,0.1957453629001975,19776
93.24,-9.323999999999998,530,0.07,334,50976,0.1272980950307101,20480
93.26,-9.326000000000002,540,0.07,340,51707,0.12595269258599728,20848
91.98,-9.198000000000002,550,0.07,347,52558,0.13417480839416385,21272
94.18,-9.418000000000005,560,0.07,356,53801,0.14205826504621655,21896
93.81,-9.381000000000006,570,0.07,362,54606,0.09302913310239092,22296
93.44,-9.344000000000005,580,0.07,368,55286,0.07960316748358309,22640
94.8,-9.480000000000008,590,0.07,374,56159,0.165014187048655,23072
95.26,-9.52600000000001,600,0.07,384,57411,0.11436199815943837,23704
97.51,-9.75100000000001,610,0.07,393,58466,0.1764403898268938,24232
96.17,-9.617000000000008,620,0.07,399,59278,0.078799111652188,24632
90.0,-9.000000000000007,630,0.07,406,60076,0.0933929483871907,25032
95.74,-9.574000000000005,640,0.07,416,61381,0.11900973238516599,25688
96.91,-9.691000000000008,650,0.07,424,62349,0.09491175436414778,26168
93.09,-9.309000000000003,660,0.07,431,63210,0.121194978361018,26600
95.12,-9.512000000000002,670,0.07,439,64218,0.07194291148334742,27104
97.29,-9.729000000000003,680,0.07,446,65115,0.15000547794625163,27552
95.08,-9.508000000000003,690,0.07,451,65767,0.11189098074100912,27880
91.31,-9.130999999999998,700,0.07,459,66642,0.19584886223310605,28320
85.27,-8.526999999999997,710,0.07,462,67093,0.08199852192774415,28544
88.61,-8.860999999999997,720,0.07,472,68239,0.12120372289791703,29112
94.04,-9.403999999999998,730,0.07,482,69580,0.13983943162020296,29784
92.63,-9.263,740,0.07,492,70744,0.11850731016602367,30368
89.43,-8.942999999999998,750,0.07,497,71392,0.12330175517126918,30688
91.53,-9.153000000000002,760,0.07,505,72463,0.1654282812960446,31224
91.53,-9.153000000000002,770,0.07,513,73471,0.14009479817468673,31728
92.75,-9.275000000000004,780,0.07,521,74490,0.12012126471381634,32240
93.59,-9.359000000000004,790,0.07,526,75226,0.09717009690939449,32608
96.67,-9.667000000000005,800,0.07,536,76409,0.10932478785980493,33200
102.36,-10.236000000000004,810,0.07,544,77429,0.10831694793887436,33712
103.29,-10.329000000000002,820,0.07,555,78668,0.13745354511775076,34328
101.6,-10.160000000000004,830,0.07,565,79840,0.13402796897571534,34912
105.19,-10.519000000000004,840,0.07,579,81363,0.13611541967839003,35680
116.42,-11.64200000000001,850,0.07,594,83134,0.11516177060548216,36560
110.41,-11.041000000000007,860,0.07,598,83604,0.15998328779824078,36800
107.16,-10.71600000000001,870,0.07,603,84287,0.08681064413394779,37136
105.13,-10.513000000000009,880,0.07,610,85103,0.13641236757393926,37544
109.01,-10.901000000000016,890,0.07,620,86227,0.2071113798301667,38112
107.86,-10.786000000000012,900,0.07,629,87295,0.13684043486136943,38640
111.2,-11.120000000000015,910,0.07,640,88649,0.12248551717493683,39320
109.03,-10.903000000000018,920,0.07,649,89671,0.14292960573220626,39832
106.18,-10.618000000000016,930,0.07,656,90558,0.08530122018419206,40272
96.38,-9.638000000000012,940,0.07,660,91101,0.18990118359215558,40544
90.43,-9.043000000000012,950,0.07,670,92277,0.07108090340625495,41136
94.8,-9.480000000000013,960,0.07,677,93184,0.14083538303384557,41584
101.13,-10.113000000000014,970,0.07,688,94500,0.17726002843119204,42248
109.69,-10.969000000000019,980,0.07,702,96172,0.2172660455107689,43080
110.8,-11.080000000000016,990,0.07,712,97407,0.12766841147094965,43696
112.78,-11.278000000000018,1000,0.07,723,98673,0.11338530026841909,44336
113.9,-11.390000000000018,1010,0.07,735,100139,0.08624019258422777,45064
113.13,-11.313000000000015,1020,0.07,743,101084,0.1499918609915767,45536
114.63,-11.463000000000012,1030,0.07,751,102121,0.12224825477460399,46056
122.16,-12.216000000000015,1040,0.07,762,103417,0.15104851115029305,46704
119.29,-11.929000000000014,1050,0.07,770,104306,0.15736202988773584,47152
118.33,-11.83300000000001,1060,0.07,777,105117,0.07974514848319814,47552
115.96,-11.59600000000001,1070,0.07,786,106196,0.12437988352030516,48096
111.44,-11.144000000000004,1080,0.07,796,107416,0.08239256258821115,48704
108.54,-10.854000000000003,1090,0.07,804,108361,0.17252638359786943,49176
111.67,-11.167000000000005,1100,0.07,817,109940,0.10141460533486679,49968
109.9,-10.99,1110,0.07,828,111229,0.14064978255191818,50608
111.49,-11.149000000000003,1120,0.07,837,112333,0.04945383238373324,51160
112.16,-11.216000000000001,1130,0.07,846,113437,0.27319798339158297,51712
110.97,-11.097000000000001,1140,0.07,855,114614,0.15147629973944277,52304
110.38,-11.038,1150,0.07,861,115444,0.12831616960465908,52720
109.34,-10.934000000000001,1160,0.07,867,116151,0.1496137414360419,53072
108.04,-10.804,1170,0.07,875,117100,0.05902665917528793,53544
104.08,-10.407999999999998,1180,0.07,881,117924,0.1282724229968153,53960
102.94,-10.293999999999999,1190,0.07,888,118755,0.15966294662212022,54376
97.77,-9.776999999999996,1200,0.07,896,119817,0.06804906652541831,54904
101.18,-10.118,1210,0.07,909,121447,0.13108214980456978,55720
95.33,-9.532999999999998,1220,0.07,913,121966,0.1366758686490357,55976
94.01,-9.401,1230,0.07,921,122938,0.15592676511732861,56464
90.73,-9.072999999999999,1240,0.07,927,123787,0.09349851368460804,56888
92.71,-9.271,1250,0.07,935,124815,0.06280331849120557,57400
93.85,-9.385000000000002,1260,0.07,941,125636,0.06575152819277719,57816
97.89,-9.789000000000003,1270,0.07,952,126989,0.19792970549315214,58488
99.04,-9.904000000000007,1280,0.07,959,127928,0.12441990303341299,58960
99.2,-9.920000000000005,1290,0.07,966,128775,0.13530754472594708,59384
96.13,-9.613000000000003,1300,0.07,972,129530,0.14641381613910198,59760
92.45,-9.245000000000003,1310,0.07,982,130792,0.10131131438538432,60392
96.68,-9.668000000000001,1320,0.07,990,131734,0.1700479016872123,60864
97.68,-9.768000000000004,1330,0.07,998,132806,0.1838046545162797,61400
99.58,-9.958000000000006,1340,0.07,1007,133845,0.13443803187692538,61920
100.35,-10.035000000000007,1350,0.07,1016,134950,0.12936074868775904,62472
103.93,-10.393000000000006,1360,0.07,1025,136129,0.1362097638193518,63064
102.23,-10.223000000000008,1370,0.07,1035,137312,0.07370774651644751,63648
102.37,-10.237000000000009,1380,0.07,1042,138265,0.06740873958915472,64128
109.66,-10.96600000000001,1390,0.07,1054,139841,0.0923044104129076,64920
109.06,-10.906000000000013,1400,0.07,1060,140536,0.11939970636740327,65264
103.46,-10.34600000000001,1410,0.07,1065,141238,0.20382196945138276,65616
100.36,-10.036000000000008,1420,0.07,1070,141870,0.1546888368902728,65928
97.25,-9.725000000000009,1430,0.07,1076,142631,0.17660177440848202,66312
97.63,-9.763000000000007,1440,0.07,1084,143708,0.15045966993784532,66848
95.34,-9.534000000000006,1450,0.07,1091,144584,0.11511490540578961,67288
93.81,-9.38100000000001,1460,0.07,1099,145610,0.04932897019898519,67800
87.56,-8.756000000000006,1470,0.07,1104,146168,0.11456230410840362,68080
92.52,-9.252000000000008,1480,0.07,1116,147617,0.11576064105611295,68808
91.29,-9.129000000000007,1490,0.07,1127,149070,0.13384352950379252,69528
93.19,-9.319000000000006,1500,0.07,1134,149955,0.12334195151925087,69976
92.29,-9.229000000000006,1510,0.07,1139,150567,0.11650680506136268,70280
101.38,-10.138000000000005,1520,0.07,1151,152108,0.13884023379068822,71048
106.49,-10.64900000000001,1530,0.07,1161,153380,0.1936195312300697,71688
108.54,-10.854000000000008,1540,0.07,1172,154662,0.12546122027561069,72328
112.26,-11.22600000000001,1550,0.07,1181,155910,0.18632168549811468,72952
117.39,-11.739000000000011,1560,0.07,1194,157449,0.13265409850282595,73720
126.03,-12.603000000000014,1570,0.07,1205,158871,0.07730449712835252,74432
129.34,-12.934000000000015,1580,0.07,1218,160651,0.20687941275537014,75320
129.08,-12.908000000000017,1590,0.07,1230,162078,0.12846160196932033,76032
132.9,-13.290000000000019,1600,0.07,1239,163345,0.1548100775689818,76672
142.27,-14.227000000000018,1610,0.07,1252,164894,0.2510558292269707,77440
138.75,-13.875000000000025,1620,0.07,1261,166083,0.1471894868882373,78040
137.78,-13.77800000000002,1630,0.07,1270,167258,0.13102737395092845,78624
135.33,-13.533000000000023,1640,0.07,1278,168295,0.153184337541461,79144
135.8,-13.580000000000023,1650,0.07,1289,169590,0.06270314700668678,79792
132.92,-13.29200000000002,1660,0.07,1299,170841,0.22488945059012622,80416
129.63,-12.963000000000017,1670,0.07,1307,171934,0.09212976810522377,80960
122.68,-12.268000000000015,1680,0.07,1316,173019,0.10595181089593098,81504
121.2,-12.120000000000012,1690,0.07,1326,174298,0.07989456254290417,82144
121.73,-12.173000000000012,1700,0.07,1337,175618,0.18340808723587543,82808
123.79,-12.379000000000012,1710,0.07,1350,177373,0.11050613899715245,83680
125.18,-12.518000000000011,1720,0.07,1361,178701,0.16960607550572604,84344
134.62,-13.462000000000023,1730,0.07,1378,180820,0.06777823646552861,85408
136.2,-13.62000000000002,1740,0.07,1387,182015,0.0812886890489608,86000
139.28,-13.928000000000024,1750,0.07,1399,183618,0.10985427116975188,86808
143.94,-14.394000000000023,1760,0.07,1413,185335,0.06918774219229817,87664
147.58,-14.758000000000024,1770,0.07,1424,186792,0.1312030978151597,88392
158.16,-15.816000000000031,1780,0.07,1442,188935,0.13452977093402296,89464
158.32,-15.83200000000003,1790,0.07,1452,190230,0.13405292539391667,90112
162.36,-16.236000000000033,1800,0.07,1465,191954,0.10993237630464137,90976
160.79,-16.079000000000036,1810,0.07,1477,193552,0.18079121818300337,91768
163.41,-16.341000000000037,1820,0.07,1489,195142,0.14837389369495213,92568
161.93,-16.193000000000033,1830,0.07,1504,197113,0.09995049121789634,93552
168.28,-16.828000000000042,1840,0.07,1519,198943,0.10181629587896168,94464
