time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1953,194.3,10,10.366765840579381,1,0.9545927499999999,,
3586,178.3,20,9.323054764135655,3,0.9166255,,
5401,179.03333333333333,30,9.408751828345068,6,0.8744267500000003,,
6981,173.525,40,8.88961690027944,8,0.8376917500000002,,
8264,164.28,50,8.430234084833701,10,0.8078619999999999,,
9611,159.18333333333334,60,8.213211786712122,12,0.7765442500000002,,
11363,161.32857142857142,70,8.306103117463627,19,0.7358102500000003,680,0.07645600846262823
13455,167.1875,80,8.564359957634613,28,0.6871712500000001,1720,0.02903078219787858
14641,161.67777777777778,90,8.10226005043516,34,0.6595967500000002,2320,0.029148062320018653
15285,151.85,100,7.548841569640711,37,0.6446237500000003,2640,0.010082203523779754
15887,138.34,110,6.7254219014799155,40,0.6306272499999999,2936,0.06794726314547006
16420,127.34,120,6.096254816341801,43,0.6182349999999999,3208,0.04867934248613892
17135,116.34,130,5.374463481201996,46,0.6016112500000003,3560,0.06829862283484545
17565,104.84,140,4.845796252591184,49,0.5916137499999998,3776,0.0680328153539449
18038,96.74,150,4.4081629373807525,51,0.5806165000000001,4016,0.06907870659779292
18372,86.61,160,3.8175922086255487,53,0.5728509999999998,4184,0.04959227240760811
18788,73.25,170,3.093880162571105,55,0.5631789999999999,4392,0.08859404825489037
19209,56.54,180,2.228712056835076,57,0.5533907499999998,4600,0.09921001750626601
19580,48.39,190,1.9216673775310094,59,0.5447650000000002,4784,0.08849844295764342
20055,46.7,200,1.8342046051522292,61,0.53372125,5024,0.11769304511835799
20486,44.99,210,1.803750463075429,63,0.5237004999999999,5240,0.07989890722092241
20880,43.6,220,1.7627436089984536,65,0.5145399999999998,5432,0.127367140725255
21410,41.75,230,1.7769442366059283,68,0.5022175000000002,5704,0.10927651848760433
21722,40.57,240,1.6837837457564464,70,0.4949635000000001,5856,0.10020975361112505
22074,39.36,250,1.5847592066322393,71,0.48677950000000025,6032,0.09039859921904281
22365,38.93,260,1.5735233781920508,73,0.48001375000000035,6176,0.1750995647162199
22634,37.46,270,1.5110307864139358,74,0.4737595000000001,6312,0.12802332930732518
23000,36.91,280,1.4956685387344917,76,0.46525000000000005,6496,0.12805831991136074
23325,36.45,290,1.4922935595186237,78,0.45769375000000023,6656,0.1381404828862287
23621,34.66,300,1.4393438836122625,80,0.45081174999999996,6808,0.16605147998780012
23943,33.57,310,1.383924697283358,81,0.44332525,6968,0.13841310783755034
24355,33.75,320,1.4047895252848148,83,0.4337462500000002,7176,0.1384714785963297
24641,31.31,330,1.26801579836949,85,0.42709675,7320,0.06483996659517288
25050,32.28,340,1.3400109143659937,87,0.4175875000000002,7520,0.14838662568945438
25451,32.77,350,1.3696457843212448,89,0.40826425,7720,0.1775259179994464
25774,33.09,360,1.3761404143027605,91,0.4007544999999999,7880,0.10217566310893744
26024,32.9,370,1.3553272693307905,92,0.394942,8008,0.17713809153065085
26348,32.48,380,1.334518856535525,94,0.3874090000000002,8168,0.15781706280540675
26641,32.16,390,1.324634633834356,95,0.38059675000000004,8320,0.2886413987725973
27024,33.03,400,1.368086522810644,97,0.371692,8504,0.16905100748408586
27302,32.59,410,1.3385001675871007,99,0.36522849999999996,8648,0.09452672023326159
27602,31.47,420,1.276949878514155,101,0.3582535000000002,8800,0.18626722018234432
27893,31.52,430,1.2642855433642861,102,0.3514877500000003,8944,0.1503317365422845
28138,29.88,440,1.178900630682577,104,0.34579150000000014,9064,0.13135643443092704
28393,28.42,450,1.1165839143852752,105,0.3398627500000001,9192,0.12555403728038073
28760,28.86,460,1.1576190408483527,107,0.3313299999999999,9376,0.1757432131562382
29089,29.65,470,1.2073768622668202,109,0.32368074999999985,9544,0.10484999348409474
29383,29.35,480,1.1780935092146594,110,0.3168452500000001,9688,0.18740659300237894
29647,29.06,490,1.1604791239908037,112,0.3107072500000001,9816,0.2050339221023023
29860,27.36,500,1.0697669921400519,113,0.3057550000000002,9928,0.1796199856325984
30123,27.21,510,1.0704037356600256,114,0.2996402500000003,10056,0.11798027157783508
30367,26.65,520,1.0297667774194998,116,0.29396725000000035,10176,0.1875779116526246
30640,26.47,530,1.0407322152279332,117,0.2876200000000001,10312,0.13603704702109098
30901,26.63,540,1.0350396996337308,118,0.28155175,10448,0.26788291707634926
31171,26.78,550,1.0464625052399135,120,0.27527425000000016,10584,0.1503726551309228
31455,25.95,560,0.9938322090400158,121,0.2686712499999999,10720,0.19926524255424738
31735,25.46,570,0.9745681931038165,123,0.26216125,10864,0.19343669922091067
31981,24.98,580,0.9453283687080446,124,0.25644175000000036,10984,0.188788500148803
32248,25.01,590,0.9376555825468738,126,0.25023399999999985,11120,0.16029278561472893
32478,25.18,600,0.9545870258248635,127,0.2448865,11232,0.21743229776620865
32740,25.17,610,0.9588178547693219,129,0.2387950000000002,11368,0.22586573916487396
33015,25.48,620,0.9804946105500945,130,0.23240125000000023,11504,0.16890239622443914
33267,25.27,630,0.9568104335479392,131,0.22654224999999995,11632,0.17997682094573975
33526,25.25,640,0.9476743832256547,133,0.22052050000000034,11760,0.18712636246345937
33749,24.78,650,0.9100119818309651,134,0.21533574999999994,11872,0.1875222073867917
34007,24.52,660,0.9202018649447428,136,0.20933725000000036,12000,0.20812688604928553
34338,25.03,670,0.9502384728599451,137,0.20164150000000003,12168,0.1630885684862733
34619,25.38,680,0.9758455094075664,139,0.1951082500000001,12304,0.2038679886609316
34823,24.75,690,0.9554397906460728,140,0.19036524999999993,12408,0.19870825670659542
35069,24.91,700,0.9609071618107099,141,0.18464575000000027,12528,0.22225592099130154
35309,24.69,710,0.9424821221062722,143,0.17906575000000036,12648,0.21320634428411722
35498,23.83,720,0.8991989890934855,144,0.17467149999999998,12744,0.13476436352357268
35696,23.29,730,0.8761342905834146,145,0.17006800000000033,12840,0.1852754419669509
35898,22.72,740,0.858475273856221,146,0.1653714999999999,12944,0.21987361181527376
36109,22.6,750,0.8690424339120071,147,0.1604657500000003,13048,0.15614344738423824
36354,22.47,760,0.8473854616510745,149,0.15476950000000012,13176,0.16466136276721954
36609,21.71,770,0.8051440736494788,150,0.14884075000000008,13304,0.2223876789212227
36837,21.18,780,0.7819473298747031,151,0.14353974999999985,13416,0.25288763269782066
37039,21.16,790,0.7778691394522064,153,0.1388432500000002,13512,0.33965926244854927
37236,20.67,800,0.7588135804768974,154,0.13426300000000002,13616,0.20959759689867496
37460,20.51,810,0.7589093126846458,155,0.12905500000000003,13728,0.22831432987004519
37689,20.91,820,0.8046598382687814,156,0.12373075000000022,13840,0.13711538817733526
37894,20.98,830,0.8089102489818204,158,0.11896450000000003,13944,0.1888255882076919
38072,20.74,840,0.8062644788024627,158,0.1148260000000002,14032,0.2497504260390997
38258,20.49,850,0.7933197567357,160,0.11050150000000036,14128,0.20916070602834225
38464,20.1,860,0.778583542812441,161,0.10571199999999992,14224,0.18418528232723475
38680,19.71,870,0.7534205897205158,162,0.10069000000000006,14336,0.22656979504972696
38917,19.8,880,0.7718460268088733,163,0.09517975000000012,14456,0.19311429606750607
39091,19.52,890,0.7526708735663804,164,0.0911342500000003,14544,0.22269168868660927
39315,19.79,900,0.7790370747033556,166,0.08592625000000031,14656,0.22502137906849384
39516,19.56,910,0.766345198979788,167,0.08125300000000013,14752,0.2069432632997632
39750,19.61,920,0.75317456852694,168,0.07581250000000028,14872,0.2259029969573021
39973,19.79,930,0.7672214251153838,169,0.07062775000000032,14984,0.23189529590308666
40191,20.19,940,0.7924124073339598,171,0.07,15088,0.19540881784632802
40363,20.05,950,0.7834431299633987,172,0.07,15176,0.1918903850018978
40545,19.81,960,0.7712243218055237,173,0.07,15272,0.2091184025630355
40738,19.58,970,0.7597719687910696,174,0.07,15368,0.2588041480630636
40953,19.36,980,0.7421603418103581,175,0.07,15472,0.2391269952058792
41206,20.15,990,0.7973309008292183,176,0.07,15600,0.14866524934768677
41420,20.05,1000,0.7744997770275823,177,0.07,15704,0.2695406600832939
41625,20.09,1010,0.7751943074493893,178,0.07,15808,0.2111667636781931
41813,19.63,1020,0.7579004826516683,180,0.07,15904,0.22407299745827913
42005,19.32,1030,0.7391716143439139,181,0.07,16000,0.21030872408300638
42192,19.01,1040,0.7232130782065286,182,0.07,16088,0.24214016180485487
42387,19.24,1050,0.7387281046056756,183,0.07,16192,0.1862644925713539
42544,18.99,1060,0.7151754277400758,184,0.07,16264,0.27227652817964554
42734,18.96,1070,0.7207760275926711,185,0.07,16360,0.2644749525934458
42959,19.06,1080,0.7289462445443945,186,0.07,16472,0.25481198728084564
43153,18.47,1090,0.6920890144895955,187,0.07,16576,0.17931796610355377
43413,18.93,1100,0.707073364790835,189,0.07,16704,0.2054190430790186
43595,18.7,1110,0.7015940408354965,189,0.07,16792,0.2505981046706438
43808,18.95,1120,0.7028476129202804,191,0.07,16896,0.2364788744598627
44008,19.03,1130,0.7177383453995916,192,0.07,17000,0.2317191306501627
44240,19.48,1140,0.7346945312140137,193,0.07,17112,0.2931956332176924
44391,19.04,1150,0.7128558396674894,194,0.07,17192,0.28571286611258984
44573,19.29,1160,0.7170786334347912,195,0.07,17280,0.26341797038912773
44796,19.62,1170,0.716472975994397,196,0.07,17392,0.2045826818794012
45022,19.63,1180,0.6984336287058022,197,0.07,17504,0.19738510996103287
45260,20.07,1190,0.7086752829546721,199,0.07,17624,0.22390506230294704
45428,19.15,1200,0.6682865423700045,200,0.07,17712,0.2136486917734146
45683,19.88,1210,0.6643379463027975,201,0.07,17840,0.21100488398224115
45876,19.68,1220,0.6635653281353204,202,0.07,17936,0.24945439398288727
46063,19.55,1230,0.644045909279924,203,0.07,18024,0.23082582280039787
46264,19.24,1240,0.6329225159650986,204,0.07,18128,0.25289219431579113
46474,19.83,1250,0.6549547488928105,205,0.07,18232,0.2196633629500866
46673,20.0,1260,0.6775563353966093,206,0.07,18336,0.22494650818407536
46909,20.13,1270,0.6623408602240568,208,0.07,18448,0.19554955326020718
47127,20.05,1280,0.6828401444698838,209,0.07,18560,0.20281611010432243
47281,19.21,1290,0.6505089353550817,210,0.07,18640,0.2361744586378336
47519,19.91,1300,0.6906189309524354,211,0.07,18752,0.22606566548347473
47719,19.36,1310,0.6970044111011353,212,0.07,18856,0.26130581833422184
47890,19.14,1320,0.6882756224871599,213,0.07,18944,0.21593013405799866
48103,19.4,1330,0.7086610101835117,214,0.07,19048,0.24793784879148006
48321,19.57,1340,0.6959389199202053,215,0.07,19160,0.2734074182808399
48505,19.31,1350,0.685958872193375,216,0.07,19248,0.3050578199326992
48706,19.33,1360,0.6764790832977681,217,0.07,19352,0.26491633988916874
48879,18.7,1370,0.6838514540499117,218,0.07,19432,0.22626088559627533
49081,18.54,1380,0.660509324028843,220,0.07,19536,0.19675040617585182
49229,18.48,1390,0.6571293428788703,220,0.07,19608,0.20742221176624298
49454,18.35,1400,0.6505694218898854,222,0.07,19720,0.21639018692076206
49663,18.44,1410,0.6609232432248687,223,0.07,19824,0.19826123863458633
49855,18.65,1420,0.6748042823437413,224,0.07,19920,0.2600291483104229
50079,18.76,1430,0.6757479469992098,225,0.07,20032,0.24573784321546555
50250,18.29,1440,0.6736531602068909,226,0.07,20120,0.22429805807769299
50464,18.59,1450,0.6936292508030872,228,0.07,20224,0.21748500503599644
50690,18.84,1460,0.6966878037454705,229,0.07,20344,0.25909840874373913
50903,19.24,1470,0.7247048243105131,230,0.07,20448,0.22893818654119968
51191,20.1,1480,0.7539992334882092,232,0.07,20592,0.2432701215147972
51371,20.42,1490,0.7732704640376347,233,0.07,20680,0.24625644460320473
51601,20.47,1500,0.7727194607963908,234,0.07,20800,0.2379818633198738
51828,20.65,1510,0.7612076512405518,235,0.07,20912,0.28029792569577694
52059,21.04,1520,0.7558909120513161,236,0.07,21024,0.22638105042278767
52406,22.27,1530,0.7484755826327201,238,0.07,21200,0.22227710857987404
52591,22.41,1540,0.7543786119597972,239,0.07,21288,0.2465755995362997
52821,22.57,1550,0.7453780932181598,240,0.07,21408,0.23719756305217743
53116,23.26,1560,0.7794253413781378,242,0.07,21552,0.24141186475753784
53306,23.03,1570,0.7608970087561375,243,0.07,21648,0.24846432730555534
53628,23.37,1580,0.7742006870558789,244,0.07,21808,0.21574720740318298
53922,24.51,1590,0.8116514786229699,246,0.07,21960,0.23147140070796013
54162,24.61,1600,0.8044487572648393,248,0.07,22080,0.21822494640946388
54459,25.31,1610,0.814077230724518,249,0.07,22224,0.20823276601731777
54683,25.24,1620,0.8179659480650402,250,0.07,22336,0.22347495704889297
54942,24.36,1630,0.8310793679290067,252,0.07,22464,0.21747435070574284
55232,25.41,1640,0.8470179936169308,253,0.07,22608,0.18777704052627087
55413,24.92,1650,0.8459675622783203,254,0.07,22704,0.21554723754525185
55558,23.42,1660,0.7966219665332313,255,0.07,22776,0.22371341101825237
55712,23.06,1670,0.7869783134393384,256,0.07,22848,0.18870994076132774
55875,21.47,1680,0.7318347730935304,257,0.07,22936,0.22115418501198292
56082,20.6,1690,0.7057680384243648,258,0.07,23040,0.2204250507056713
56252,19.9,1700,0.6847790508803129,259,0.07,23120,0.23012481816112995
56448,18.89,1710,0.6816415006409884,260,0.07,23216,0.21078685857355595
56642,18.59,1720,0.6658914277751387,261,0.07,23320,0.22472316212952137
56867,18.25,1730,0.6423216349381472,263,0.07,23432,0.21874324791133404
57150,18.18,1740,0.6459358709269724,264,0.07,23568,0.1940295584499836
57327,18.14,1750,0.63748718640941,265,0.07,23656,0.21915552951395512
57536,18.78,1760,0.6614957823855175,266,0.07,23760,0.2199106365442276
57734,19.22,1770,0.6729998417098126,267,0.07,23864,0.21840161085128784
57926,19.51,1780,0.6853768524965115,268,0.07,23960,0.20692373625934124
58143,19.61,1790,0.6803818424338466,270,0.07,24064,0.18940091133117676
58338,19.86,1800,0.6907456997862012,271,0.07,24168,0.19166510552167892
58555,20.07,1810,0.6896373471598664,272,0.07,24272,0.1968656424432993
58730,19.88,1820,0.6896429892920501,273,0.07,24360,0.21453829668462276
58932,19.65,1830,0.6869286385906546,274,0.07,24464,0.20948371477425098
59140,18.9,1840,0.6849097871270797,275,0.07,24568,0.19957837089896202
59355,19.28,1850,0.7083866859243593,276,0.07,24672,0.18959436379373074
59499,18.63,1860,0.6771515026951275,277,0.07,24744,0.18686607852578163
59756,19.22,1870,0.6940767608039663,279,0.07,24872,0.19548957236111164
59939,19.13,1880,0.6816646169525766,280,0.07,24968,0.21929597854614258
60105,18.62,1890,0.6709191151606235,281,0.07,25048,0.19657976739108562
60362,19.24,1900,0.691076522160495,282,0.07,25176,0.1799293477088213
60546,18.91,1910,0.6704674626525139,283,0.07,25272,0.19095265306532383
60756,19.26,1920,0.6929046657196741,284,0.07,25376,0.19291874393820763
60934,19.02,1930,0.6860352966046344,286,0.07,25464,0.21521552838385105
61099,18.59,1940,0.6523598696475669,286,0.07,25544,0.19223487004637718
61278,18.23,1950,0.6357465814551577,287,0.07,25632,0.18072547391057014
61480,18.81,1960,0.6613036109596476,289,0.07,25736,0.17777838930487633
61684,18.28,1970,0.6492282875102033,290,0.07,25840,0.18915462680161
61942,19.03,1980,0.6614541576876265,291,0.07,25968,0.17630304768681526
62127,19.22,1990,0.6615040664343264,292,0.07,26056,0.17025571130216122
62268,18.06,2000,0.6146593855184027,293,0.07,26128,0.18879007548093796
62405,17.59,2010,0.605716264889584,294,0.07,26200,0.19736353494226933
62569,17.13,2020,0.5835758427729835,295,0.07,26280,0.16704797185957432
62738,17.04,2030,0.5871614556665945,296,0.07,26368,0.18361487612128258
62996,17.97,2040,0.6182536432832886,297,0.07,26496,0.16910448856651783
63249,18.71,2050,0.633715760011126,298,0.07,26624,0.15764606930315495
63417,18.37,2060,0.6156165038464557,299,0.07,26704,0.19224201701581478
63636,18.52,2070,0.6015812450713873,301,0.07,26816,0.18198662996292114
63829,17.87,2080,0.5971507671385016,302,0.07,26912,0.16770591028034687
64023,17.96,2090,0.6123550739742013,303,0.07,27008,0.16276497766375542
64250,18.82,2100,0.6482780572385224,304,0.07,27120,0.18311460129916668
64437,19.32,2110,0.6769386105879481,305,0.07,27216,0.16270383819937706
64641,19.72,2120,0.6893283362673812,306,0.07,27320,0.1856448594480753
64840,20.02,2130,0.6955038197843691,307,0.07,27416,0.1473875856027007
65029,19.33,2140,0.6739715983884527,308,0.07,27512,0.1706985179334879
65237,18.88,2150,0.6609784559971601,309,0.07,27616,0.16469855792820454
65374,18.57,2160,0.6502261104280209,310,0.07,27680,0.17480427771806717
65747,20.11,2170,0.6880395523000137,312,0.07,27872,0.1621944159269333
65966,20.37,2180,0.7123972239110717,313,0.07,27976,0.15439622849225998
66113,19.9,2190,0.6829422320181037,314,0.07,28056,0.1670478731393814
66297,19.47,2200,0.6684301251983034,315,0.07,28144,0.14778175670653582
66455,19.18,2210,0.6498387085959878,316,0.07,28224,0.14690450578927994
66647,19.06,2220,0.6476040250723691,317,0.07,28320,0.14059747476130724
66827,18.87,2230,0.6525624296621896,318,0.07,28408,0.15742070600390434
67016,18.87,2240,0.6559932328327116,319,0.07,28504,0.16408882942050695
67227,18.9,2250,0.6559162063998536,320,0.07,28608,0.17001009173691273
67374,19.0,2260,0.6702620627034342,321,0.07,28680,0.14153875410556793
67590,17.43,2270,0.6514889013548352,323,0.07,28792,0.13577886577695608
67790,17.24,2280,0.6368185401156616,324,0.07,28888,0.1379285166040063
67976,17.63,2290,0.6610290411142414,325,0.07,28984,0.1393688702955842
68206,18.09,2300,0.6930899865836398,326,0.07,29096,0.14314147178083658
68409,18.54,2310,0.7101541820992547,327,0.07,29200,0.14700531400740147
68588,18.41,2320,0.7084897931514342,328,0.07,29288,0.13390694372355938
68789,18.62,2330,0.7101708446191676,330,0.07,29392,0.14622944686561823
69019,19.03,2340,0.7260664475889468,331,0.07,29504,0.14077321998775005
69236,19.09,2350,0.7382878540238502,332,0.07,29616,0.13271155208349228
69406,19.32,2360,0.7372997640160885,333,0.07,29696,0.12663993705064058
69552,18.62,2370,0.6981587296633367,334,0.07,29768,0.12383619882166386
69723,18.33,2380,0.6836311265233007,335,0.07,29856,0.13002326525747776
69906,18.3,2390,0.6761599984563018,336,0.07,29952,0.1255425000563264
70100,17.94,2400,0.6528382506380421,337,0.07,30048,0.12610516510903835
70283,17.74,2410,0.6508641223170067,338,0.07,30136,0.13300846144557
70492,18.04,2420,0.6593836376076162,339,0.07,30240,0.13796673528850079
70709,18.2,2430,0.6779833682488665,340,0.07,30352,0.11635778192430735
70863,17.44,2440,0.6443304846565582,341,0.07,30424,0.11751260049641132
71056,17.2,2450,0.6244964247352097,342,0.07,30520,0.1198103316128254
71260,17.54,2460,0.6411293884728597,343,0.07,30624,0.09682449884712696
71404,17.52,2470,0.6495177277586577,344,0.07,30696,0.11882881820201874
71566,17.43,2480,0.6361540221830009,345,0.07,30776,0.11834777146577835
71757,17.51,2490,0.6444069710851817,346,0.07,30872,0.1106054512783885
71940,17.4,2500,0.6361651342750011,347,0.07,30968,0.10981292370706797
72097,17.14,2510,0.616268432728476,348,0.07,31048,0.10365976393222809
72265,16.73,2520,0.5970355710944473,349,0.07,31128,0.11174966767430305
72397,15.88,2530,0.5464833994987379,350,0.07,31192,0.11231732368469238
72576,16.13,2540,0.5541802741375005,351,0.07,31280,0.10443852748721838
72748,15.92,2550,0.5569963061679768,352,0.07,31368,0.10060987994074821
72913,15.53,2560,0.5382130714732054,353,0.07,31456,0.12037165369838476
73113,16.09,2570,0.5596813333859713,354,0.07,31552,0.1071053883060813
73332,16.66,2580,0.603273206258149,355,0.07,31664,0.10000801365822554
73525,16.68,2590,0.604938878542311,357,0.07,31760,0.09868671651929617
73748,17.08,2600,0.6309500311401441,358,0.07,31872,0.10047650430351496
