rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.3013607500000003,300,101.94,162,30049,-5.580710215664197,10024,0.11290842376183718
0.2692525000000001,310,108.01,173,31430,-6.006338840347243,10712,0.08812594506889582
0.21275500000000003,320,122.71,192,33860,-6.873251054038946,11928,0.07486884313402697
0.1689520000000001,330,126.72,207,35744,-7.197010629050585,12864,0.06412055250257254
0.1264277500000004,340,137.43,221,37573,-7.758340284039341,13784,0.122435437515378
0.07760275000000005,350,146.21,238,39673,-8.11237580481895,14832,0.14019791199825704
0.07,360,147.61,252,41499,-8.03570124188541,15744,0.11519337387289852
0.07,370,151.41,262,42624,-8.108147833346345,16304,0.05760383163578808
0.07,380,153.88,272,43861,-8.138866867238274,16928,0.08344311267137527
0.07,390,155.28,280,44825,-8.05328541266938,17408,0.06390459765680134
0.07,400,151.22,283,45271,-7.768183823116496,17632,0.14567887596786022
0.07,410,146.79,291,46209,-7.340809940903424,18104,0.1087300127837807
0.07,420,127.11,294,46671,-6.227918363039431,18328,0.11174276540987194
0.07,430,113.18,298,47162,-5.364347913590618,18576,0.07343835139181465
0.07,440,98.85,301,47558,-4.579024887463181,18776,0.10874175140634179
0.07,450,83.29,305,48102,-3.7746643090470973,19048,0.10205648117698729
0.07,460,71.57,311,48756,-3.13094691153894,19376,0.12357045884709805
0.07,470,66.03,315,49327,-2.882777391946344,19656,0.13695553923025727
0.07,480,59.2,320,49881,-2.620762439432219,19936,0.1585915321484208
0.07,490,55.9,325,50515,-2.5039727572212165,20256,0.1025433304021135
0.07,500,56.83,329,51054,-2.5285424569185726,20520,0.08353801374323666
0.07,510,52.27,333,51536,-2.347794419604999,20760,0.10359009553212672
0.07,520,54.85,339,52256,-2.4817591040890825,21120,0.10297536489088088
0.07,530,59.12,347,53174,-2.7248502793454223,21584,0.1442983988672495
0.07,540,64.27,354,54085,-2.9797210834766297,22040,0.07321716973092407
0.07,550,65.9,360,54792,-3.035521914171811,22392,0.11204098630696535
0.07,560,64.19,364,55275,-2.9955084157905416,22632,0.0664830663590692
0.07,570,66.87,371,56114,-3.1588603403716955,23056,0.07706295291427523
0.07,580,72.65,380,57246,-3.436511265861824,23616,0.12050895404536277
0.07,590,81.33,391,58748,-3.874864361241825,24368,0.04765903193037957
0.07,600,88.78,401,60032,-4.2768341920388435,25008,0.08469657256500795
0.07,610,89.59,406,60595,-4.307829125590913,25296,0.13837798475287855
0.07,620,95.18,416,61874,-4.576065142779026,25936,0.09457893646322191
0.07,630,94.76,423,62750,-4.506484728004563,26368,0.10426559310872108
0.07,640,93.27,429,63512,-4.417733540062399,26752,0.1601672120159492
0.07,650,92.91,434,64183,-4.405655632962354,27088,0.06364631454925984
0.07,660,94.02,439,64777,-4.479187634413865,27384,0.08939849131274968
0.07,670,91.0,443,65314,-4.290006820427873,27656,0.13370209245476872
0.07,680,85.92,448,65938,-4.001917960689706,27968,0.08340145752299577
0.07,690,79.34,455,66782,-3.5978848238286156,28384,0.13541019544936717
0.07,700,72.18,460,67350,-3.235327239189394,28672,0.07494000787846744
0.07,710,73.34,466,68029,-3.260719364081001,29008,0.10173815581947565
0.07,720,70.22,473,68996,-3.0215896208195114,29496,0.0817069096956402
0.07,730,70.1,480,69860,-3.039044250472192,29928,0.10642616782570258
0.07,740,69.95,486,70607,-2.9554273866310776,30296,0.11787561909295619
0.07,750,66.31,489,70914,-2.8227553985807736,30456,0.07269214524421841
0.07,760,72.32,498,72109,-2.9578976238551546,31048,0.1415727153653279
0.07,770,76.87,506,73101,-3.1107029927185676,31544,0.033213384565897286
0.07,780,85.36,518,74574,-3.3711220394930463,32280,0.09303177939727902
0.07,790,89.69,529,75851,-3.495094061431213,32920,0.09756752289831638
0.07,800,102.65,543,77715,-3.8399362484825548,33856,0.06718399375677109
0.07,810,108.52,553,78981,-3.9835027201813555,34488,0.12728323152987286
0.07,820,107.66,560,79862,-3.8610878736596606,34928,0.10670059471158311
0.07,830,121.45,579,82105,-4.155076815909184,36048,0.08911597600672394
0.07,840,131.96,594,83903,-4.477152761029173,36944,0.05167354294098914
0.07,850,147.87,609,85801,-4.972985042566059,37896,0.12771399214398116
0.07,860,152.11,622,87420,-5.193610701423232,38704,0.10177216038573533
0.07,870,163.53,638,89554,-5.690307976854396,39776,0.06756243424024433
0.07,880,166.84,652,91358,-5.897875259895934,40672,0.060285918007139117
0.07,890,170.98,666,93049,-6.210136549777429,41520,0.05841621060972102
0.07,900,171.56,681,94971,-6.416402214199115,42480,0.04954256786732003
0.07,910,174.51,693,96532,-6.746791455055152,43264,0.07056854508118704
0.07,920,182.37,707,98199,-7.1848517530073295,44096,0.127212131395936
0.07,930,173.4,717,99545,-7.05171118091677,44768,0.09156470897141844
0.07,940,168.72,728,100875,-7.028644491812687,45432,0.06821152061456814
0.07,950,156.03,734,101504,-6.655715111280959,45744,0.1125675606308505
0.07,960,148.08,740,102328,-6.454728028269432,46160,0.0849785590544343
0.07,970,134.8,747,103134,-6.01004669793215,46560,0.16944768652319908
0.07,980,125.15,753,103973,-5.629432629001275,46984,0.0784269492723979
0.07,990,116.06,760,104755,-5.2180483057194476,47376,0.09032536100130528
0.07,1000,103.98,765,105469,-4.7523343515996155,47728,0.1124251542496495
0.07,1010,97.85,773,106417,-4.4303783435798305,48208,0.09066096413880587
0.07,1020,91.1,781,107409,-4.155410809352917,48704,0.06273400963982567
0.07,1030,86.66,789,108311,-4.08774053033623,49152,0.06008392374496907
0.07,1040,81.96,795,109171,-3.9050462206513443,49584,0.051383636600803584
0.07,1050,82.06,800,109810,-3.913958362795723,49904,0.09677788300905377
0.07,1060,83.34,808,110762,-3.9133415202462087,50376,0.0735844086157158
0.07,1070,84.26,815,111660,-3.88067015757202,50824,0.11750408279476687
0.07,1080,84.27,822,112500,-3.894015944331116,51248,0.11637598840752617
0.07,1090,82.98,827,113153,-3.848764779528036,51576,0.08677436650032178
0.07,1100,83.37,834,113906,-3.8300872718551426,51952,0.07121993170585483
0.07,1110,79.77,838,114494,-3.6586337311583477,52240,0.09074450650950894
0.07,1120,80.41,847,115550,-3.7334442202339178,52768,0.09051550406729802
0.07,1130,91.37,863,117548,-4.091669133668705,53768,0.08597162703517824
0.07,1140,98.97,876,119168,-4.396986139110785,54576,0.12548774085007608
0.07,1150,114.74,894,121384,-5.086666895882029,55688,0.08377060084603727
0.07,1160,120.25,907,122887,-5.308332360771389,56440,0.06369267217814922
0.07,1170,135.29,927,125289,-5.897925174774889,57640,0.07872224727179855
0.07,1180,148.37,944,127437,-6.308473136378739,58712,0.07624612050130963
0.07,1190,156.22,955,128875,-6.6069774947368805,59432,0.06442086174502037
0.07,1200,169.4,972,130946,-7.032184561453335,60472,0.0837708328908775
0.07,1210,183.5,989,132944,-7.644387181206789,61464,0.06750747875776142
0.07,1220,199.2,1009,135570,-8.295162025957895,62784,0.042539779911749065
0.07,1230,197.39,1023,137387,-8.290999995162048,63688,0.09647565125487745
0.07,1240,203.36,1041,139604,-8.526947001177188,64800,0.06156348146032542
0.07,1250,195.18,1052,141002,-8.187473928211636,65496,0.05415867920964956
0.07,1260,199.22,1068,142909,-8.449870251009493,66448,0.06799887359375134
0.07,1270,191.35,1081,144524,-8.259276510370738,67256,0.05257818481186405
0.07,1280,182.5,1092,145787,-8.076224338702902,67888,0.05647649918682873
0.07,1290,181.55,1103,147130,-8.198922944436665,68560,0.08728392701596022
0.07,1300,181.99,1121,149245,-8.493312691829956,69616,0.04405479645356536
0.07,1310,183.69,1139,151413,-8.699527700220557,70704,0.0559570137411356
0.07,1320,173.54,1153,153024,-8.279948107280914,71504,0.06485167285427451
0.07,1330,168.31,1164,154318,-8.016564044674205,72152,0.04467736161313951
0.07,1340,165.05,1180,156209,-7.797251364177103,73104,0.08567898720502853
0.07,1350,168.81,1194,157983,-7.843919629582057,73984,0.05435951240360737
0.07,1360,162.89,1205,159298,-7.527517390459968,74648,0.05723676993511617
0.07,1370,161.16,1217,160740,-7.390343004776773,75368,0.06475512019824237
0.07,1380,160.76,1227,161963,-7.309980660301879,75976,0.12979884864762425
0.07,1390,157.75,1236,163005,-7.0346580489955945,76496,0.06910812144633383
0.07,1400,146.19,1244,163964,-6.467472211337256,76976,0.05833046685438603
0.07,1410,132.23,1251,164736,-5.755669383346506,77360,0.05380931496620178
0.07,1420,125.87,1259,165711,-5.489977318521458,77848,0.04225694155320525
0.07,1430,120.15,1265,166433,-5.239815277347949,78216,0.04762963409302756
0.07,1440,108.16,1270,167125,-4.869655331210397,78560,0.07236398360691965
0.07,1450,95.11,1274,167594,-4.3566244555050995,78792,0.06785792007576674
0.07,1460,88.88,1280,168286,-4.120386259731526,79136,0.0960457376204431
0.07,1470,79.87,1285,168827,-3.72716274389179,79408,0.0733972187153995
0.07,1480,74.15,1290,169478,-3.498244804888522,79736,0.030987422273028642
0.07,1490,74.89,1299,170594,-3.617753983937051,80296,0.06411725439829752
0.07,1500,73.3,1306,171394,-3.5358244480280274,80696,0.06819410133175552
0.07,1510,72.94,1312,172130,-3.5168207363618915,81064,0.10780043504200876
0.07,1520,72.89,1320,173100,-3.528373262264072,81544,0.06000076397322118
0.07,1530,78.84,1331,174417,-3.8391058524532027,82208,0.03932211105711758
0.07,1540,78.21,1337,175046,-3.779361506869149,82520,0.033284748322330415
0.07,1550,87.16,1348,176410,-4.283420485730494,83200,0.08326468721497804
0.07,1560,89.75,1356,177361,-4.340303447184012,83680,0.058861957397311926
0.07,1570,97.35,1367,178662,-4.780955168161695,84328,0.06949222576804459
0.07,1580,103.44,1377,179922,-5.074441944463559,84960,0.0998641112819314
0.07,1590,101.02,1385,180796,-4.968872968358027,85392,0.07033014309126884
0.07,1600,113.06,1402,182800,-5.468191359910292,86392,0.05910644098185003
0.07,1610,121.44,1415,184374,-5.856044347656223,87184,0.03887999139260501
0.07,1620,129.44,1430,186144,-6.245250871776778,88064,0.1049047545529902
0.07,1630,139.1,1448,188427,-6.6458312923497616,89208,0.058550908928737044
0.07,1640,157.9,1469,190936,-7.475202985288672,90464,0.048089515417814255
0.07,1650,165.81,1487,193091,-7.770819535566696,91544,0.08445821364875883
0.07,1660,175.2,1503,194981,-8.207169759352137,92488,0.08734891400672495
0.07,1670,180.75,1518,196837,-8.387754581226027,93416,0.04826787137426436
0.07,1680,186.36,1534,198658,-8.639493931329417,94328,0.11080854362808168
0.07,1690,192.86,1546,200182,-8.980795087712512,95088,0.09497637872118503
