time/total_timesteps,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/loss,train/n_updates
954,10,0.9778194999999997,5.623756006473092,94.4,0,,
1821,20,0.9576617499999999,5.408274568412903,90.05,1,,
2561,30,0.9404567500000002,4.755762923125999,84.36666666666666,2,,
3358,40,0.9219265000000001,4.660864926833126,82.95,3,,
4111,50,0.9044192500000001,4.592273852972833,81.22,4,,
5015,60,0.8834012500000002,4.743705639422569,82.58333333333333,5,,
5834,70,0.8643594999999998,4.730624140887364,82.34285714285714,6,,
6778,80,0.8424115000000001,4.887292153177254,83.725,8,,
7769,90,0.8193707499999999,5.006736797713624,85.32222222222222,9,,
8702,100,0.7976784999999997,5.091778387519547,86.02,10,,
9386,110,0.7817755,4.91276596962879,83.32,11,,
10178,120,0.7633615,4.8678243925660105,82.57,13,0.036386793944984674,88
11115,130,0.7415762499999998,5.01811894407971,84.54,18,0.00962348989196471,552
11933,140,0.7225577500000002,4.917432010654549,84.75,22,0.028817059655921184,960
12495,150,0.7094912499999998,4.722855666047607,82.84,25,0.04805057789235434,1240
13090,160,0.6956575,4.399793350763873,79.75,28,0.00013236244831205113,1544
13660,170,0.6824049999999999,4.165503354654928,77.26,31,0.01925736595512717,1824
14143,180,0.6711752500000001,3.722744533655171,72.65,33,0.01944487039509113,2064
14590,190,0.6607825000000003,3.309388339939078,67.21,35,0.0386575111442653,2288
15122,200,0.6484135000000002,2.955325047687073,63.2,38,0.0482221755773935,2560
15553,210,0.6383927500000002,2.718662233316589,60.67,40,0.03879371013681521,2776
16016,220,0.6276279999999999,2.4429539050092597,57.38,43,0.09621502892696299,3000
16490,230,0.6166075,2.1290698496461213,52.75,45,0.13405067654093727,3240
17042,240,0.6037735,2.044737757663893,50.09,48,0.08679362887050956,3520
17413,250,0.5951477500000003,1.9370745964558125,48.18,50,0.1162361903116107,3704
17899,260,0.5838482500000002,1.8928888077178967,47.09,52,0.04884695904911496,3944
18097,270,0.5792447499999999,1.7174975973186664,43.37,54,0.08721432407037355,4048
18510,280,0.5696425,1.7000185643601875,42.67,56,0.08718543965369463,4248
18886,290,0.5609005,1.6646852771781817,41.96,58,0.08714810402307194,4440
19150,300,0.5547625,1.5358781558504986,39.28,59,0.07787319889757782,4568
19755,310,0.5406962499999998,1.6172528425980184,41.02,62,0.12473353925452102,4872
20199,320,0.5303732500000002,1.576202748529069,40.83,64,0.1910161878913641,5096
20577,330,0.52158475,1.5462802579062578,39.87,66,0.08762460949947126,5288
21059,340,0.5103782499999999,1.483509981888499,39.17,69,0.10753508185734972,5528
21364,350,0.5032869999999999,1.4659886090766352,38.51,71,0.12559115886688232,5680
21672,360,0.49612600000000007,1.3975777537298628,36.73,72,0.17328641656786203,5832
22032,370,0.48775599999999997,1.481946127373528,38.35,74,0.06021724239690229,6008
22433,380,0.4784327500000002,1.5096513127419857,38.23,77,0.10770716972183436,6216
22719,390,0.4717832500000001,1.461842199542766,37.33,78,0.15485310490475968,6352
23093,400,0.4630877499999999,1.477334556499848,38.43,80,0.07985569746233523,6544
23410,410,0.4557175000000001,1.3711447922147295,35.55,82,0.11861960333772004,6704
23679,420,0.44946325,1.3067067179744698,33.8,83,0.1552925705909729,6832
23985,430,0.44234874999999974,1.276763502336321,33.08,85,0.14563382230699062,6992
24273,440,0.43565275000000037,1.1867597995885852,31.14,86,0.14635391090996563,7136
24655,450,0.42677124999999994,1.229253446868261,31.91,88,0.1846405165269971,7320
24965,460,0.41956375000000024,1.2089118458257204,31.93,90,0.09072951145935804,7480
25233,470,0.41333275000000025,1.1622380105183732,31.01,92,0.13714293448720127,7616
25468,480,0.40786900000000004,1.0814275910841114,29.35,93,0.07299929339205846,7728
25697,490,0.40254475000000023,1.0614733020653169,28.78,94,0.09952074487227947,7848
25947,500,0.39673225000000034,1.0440756429206905,27.54,95,0.2209941977635026,7968
26229,510,0.3901757499999997,1.0237250921109344,27.19,97,0.16578928683884442,8112
26564,520,0.38238700000000037,1.0564933085445165,27.85,99,0.2216600812971592,8280
26745,530,0.3781787500000001,1.0062806462169203,26.6,100,0.1841618197504431,8368
26963,540,0.37311025,0.9744700339613752,25.9,101,0.1572054874850437,8480
27238,550,0.3667165,0.9237594321668245,24.83,103,0.15684078121557832,8616
27588,560,0.3585790000000002,0.9684975867003698,25.23,105,0.11170233006123453,8792
27882,570,0.3517434999999999,0.9837285923520702,25.49,106,0.15684742550365627,8936
28116,580,0.3463029999999999,0.9775094295057555,25.48,108,0.15693836845457554,9056
28314,590,0.34169950000000016,0.9631821133316424,25.17,109,0.25723968376405537,9152
28585,600,0.3353987500000002,0.9597518735187799,25.38,110,0.1829037779243663,9288
28735,610,0.3319112500000001,0.9019466868624463,24.06,111,0.15856713813263923,9360
28967,620,0.32651724999999987,0.8607482735368673,23.03,113,0.11122321477159858,9480
29235,630,0.3202862500000003,0.8878070042718202,23.9,114,0.17786598834209144,9616
29515,640,0.3137762500000001,0.9044331128982691,24.52,116,0.19449749868363142,9752
29812,650,0.3068710000000002,0.9181903611124882,24.74,117,0.11531717143952847,9904
30123,660,0.2996402500000003,0.8872331797625002,24.35,119,0.20359950605779886,10056
30280,670,0.2959900000000001,0.8219352790220998,22.98,120,0.18643980473279953,10136
30474,680,0.2914795,0.8079847080880601,22.58,121,0.16867344686761498,10232
30779,690,0.2843882500000001,0.8551565883217576,23.65,123,0.15180963184684515,10384
31017,700,0.27885474999999993,0.8375486491372272,23.32,124,0.18694332893937826,10504
31254,710,0.2733445,0.8926051615001129,24.19,126,0.17712855990976095,10624
31506,720,0.2674855000000004,0.896134027423483,24.39,127,0.13427805667743087,10752
31690,730,0.26320750000000015,0.8577972534148409,23.55,128,0.21260595228523016,10840
31927,740,0.2576972500000002,0.8566153311270207,23.12,129,0.2584423879161477,10960
32181,750,0.2517917500000002,0.8314020591173277,22.69,131,0.1984168430790305,11088
32445,760,0.2456537499999999,0.8229642260931126,22.22,132,0.17346171056851745,11216
32698,770,0.23977150000000003,0.878593176845594,23.18,134,0.1715388053562492,11344
32953,780,0.23384274999999977,0.901854505236048,23.79,135,0.14263843884691596,11472
33201,790,0.22807675000000027,0.8694314333468668,23.22,137,0.22320162411779165,11600
33394,800,0.22358949999999977,0.8525879424877459,22.77,138,0.187900232616812,11696
33587,810,0.21910225000000028,0.8227969472413922,22.33,139,0.18003656808286905,11792
33778,820,0.21466150000000017,0.7925189043121234,21.72,140,0.24574039783328772,11888
33935,830,0.21101124999999998,0.7860768134906228,21.45,141,0.1928259888663888,11960
34065,840,0.20798874999999983,0.7479204065931134,20.38,142,0.24072765558958054,12032
34280,850,0.20299000000000011,0.7312778475488002,19.99,143,0.17441369104199111,12136
34434,860,0.19940950000000035,0.687712240377515,18.89,144,0.11566583276726305,12216
34596,870,0.195643,0.6360353729583051,17.98,145,0.19355810689739883,12296
34830,880,0.19020250000000005,0.6354592417278581,17.77,146,0.21022123470902443,12408
35058,890,0.18490150000000038,0.6290683867164644,17.57,148,0.24864115566015244,12528
35232,900,0.18085600000000024,0.624640354049028,17.38,148,0.20582345221191645,12608
35474,910,0.17522949999999993,0.6367256147494835,17.87,150,0.21152462530881166,12736
35647,920,0.17120724999999992,0.6314111173983387,17.69,151,0.15064216731116176,12816
35806,930,0.1675105,0.6267613558097651,17.71,152,0.2037775730714202,12896
36041,940,0.16204675000000024,0.6616432025431503,18.76,154,0.2062772368080914,13016
36237,950,0.15748974999999998,0.6557530939362287,18.57,155,0.18367536552250385,13112
36468,960,0.15211900000000045,0.6906576390954906,19.34,156,0.28912525437772274,13232
36630,970,0.1483524999999999,0.7011555642918387,19.34,157,0.3126784022897482,13312
36851,980,0.14321424999999988,0.7013909120944569,19.21,159,0.23016006872057915,13424
37047,990,0.13865724999999995,0.6973077262422247,18.89,160,0.24791380669921637,13520
37290,1000,0.13300750000000017,0.7252429816778873,19.58,162,0.24228360690176487,13640
37506,1010,0.1279855000000002,0.7305590711510326,19.32,163,0.19791308045387268,13752
37643,1020,0.12480025000000006,0.7226590893649142,18.96,164,0.2083622720092535,13816
37844,1030,0.12012700000000043,0.7439405263077075,19.38,165,0.2592426519840956,13920
38034,1040,0.11570950000000035,0.7314100388229486,18.93,167,0.22272195108234882,14016
38202,1050,0.11180350000000006,0.7262651436405833,18.65,168,0.2332643149420619,14096
38358,1060,0.10817650000000001,0.6855842529322357,17.9,168,0.246722552459687,14176
38548,1070,0.10375900000000005,0.6916868844052269,18.18,170,0.22614420903846622,14272
38751,1080,0.09903925000000002,0.6770013803798085,18.0,171,0.22551325149834156,14368
38949,1090,0.09443575000000037,0.6671044935446813,18.02,172,0.32445882447063923,14472
39123,1100,0.09039025000000023,0.6358837727355444,17.33,173,0.21846759039908648,14560
39295,1110,0.08639125000000036,0.6025941272557034,16.89,174,0.21565934224054217,14640
39467,1120,0.08239224999999983,0.6219029079095256,17.24,175,0.2013903921470046,14728
39612,1130,0.07902100000000012,0.6096254487746657,16.68,176,0.3394538499414921,14800
39785,1140,0.07499875,0.5986899429184865,16.51,177,0.21893267519772053,14888
40003,1150,0.07,0.6110457562153481,17.01,179,0.29629101417958736,15000
40183,1160,0.07,0.6192779585869821,17.25,180,0.2980092940852046,15088
40365,1170,0.07,0.6189379586760391,17.17,181,0.27335663326084614,15176
40562,1180,0.07,0.6186878667446696,17.11,182,0.15937724290415645,15280
40728,1190,0.07,0.6151610727189756,16.79,183,0.29054633527994156,15360
40897,1200,0.07,0.6181820387213527,16.74,184,0.19384180940687656,15448
41057,1210,0.07,0.6156419356924732,16.62,185,0.2593644121661782,15528
41239,1220,0.07,0.6163307150072221,16.72,186,0.2648377427831292,15616
41441,1230,0.07,0.6192910281387786,17.29,188,0.2748977541923523,15720
41613,1240,0.07,0.6211915469657315,17.28,189,0.2547512473538518,15800
41796,1250,0.07,0.6100660391070593,16.93,190,0.2554933875799179,15896
41927,1260,0.07,0.5859722832817217,16.44,190,0.3794253468513489,15960
42128,1270,0.07,0.5936184826750854,16.63,192,0.2061184188351035,16056
42287,1280,0.07,0.5733265321911319,16.25,193,0.2226597834378481,16136
42486,1290,0.07,0.5769922327484547,16.58,194,0.24378604628145695,16240
42713,1300,0.07,0.5995129202613603,17.16,195,0.232359716668725,16352
42902,1310,0.07,0.6189635810420282,17.45,196,0.25446818955242634,16448
43075,1320,0.07,0.6057549140369182,17.36,197,0.26712283678352833,16536
43218,1330,0.07,0.5846969693101303,16.77,198,0.2664847746491432,16608
43371,1340,0.07,0.572162485405442,16.58,199,0.2239127615466714,16680
43533,1350,0.07,0.56385557405107,16.37,200,0.33493663370609283,16760
43703,1360,0.07,0.5739303275147897,16.76,201,0.287496916949749,16848
43869,1370,0.07,0.5617903946054854,16.41,202,0.2634490318596363,16928
44026,1380,0.07,0.5651235050128295,16.39,203,0.2970575410872698,17008
44219,1390,0.07,0.5643184923618794,16.33,204,0.29065212793648243,17104
44380,1400,0.07,0.5326981378797513,15.67,205,0.23610514029860497,17184
44578,1410,0.07,0.5418863187245675,15.76,206,0.2627659644931555,17288
44763,1420,0.07,0.5533438872735045,15.88,207,0.22880598157644272,17376
44939,1430,0.07,0.5656349279704274,16.21,208,0.27682644687592983,17464
45091,1440,0.07,0.5681869433881624,16.2,209,0.294138191267848,17544
45289,1450,0.07,0.570638025294229,16.56,210,0.2511971704661846,17640
45468,1460,0.07,0.594136273884534,16.65,212,0.24689103476703167,17728
45668,1470,0.07,0.6074635125844733,16.99,213,0.25667948462069035,17832
45851,1480,0.07,0.6061128011297056,17.25,214,0.27049923688173294,17920
45996,1490,0.07,0.5986955693734969,16.77,215,0.2302791178226471,17992
46130,1500,0.07,0.5936581722610302,16.5,216,0.22766768001019955,18064
46314,1510,0.07,0.5936114787156395,16.36,217,0.28307472355663776,18152
46523,1520,0.07,0.610781619019855,16.6,218,0.24086158350110054,18256
46705,1530,0.07,0.6225404304023107,16.66,220,0.2980399373918772,18352
46904,1540,0.07,0.643354513134829,17.13,221,0.25850551202893257,18448
47031,1550,0.07,0.6213431824323823,16.42,221,0.25245386734604836,18512
47194,1560,0.07,0.6064707765901233,16.26,222,0.24810256250202656,18592
47379,1570,0.07,0.5929978074887952,16.11,224,0.24695239588618279,18688
47556,1580,0.07,0.5981034274646686,16.05,225,0.28405649960041046,18776
47700,1590,0.07,0.5897465662859943,16.04,225,0.22815836779773235,18848
47857,1600,0.07,0.5997998408521542,16.27,226,0.2861005011945963,18928
48001,1610,0.07,0.5643956483268425,15.87,227,0.2595809996128082,19000
48212,1620,0.07,0.5626158094218442,15.89,229,0.3090599291026592,19104
48427,1630,0.07,0.576028359674439,16.22,230,0.25144105963408947,19208
48585,1640,0.07,0.5674415621288647,15.81,231,0.289337994530797,19288
48764,1650,0.07,0.5913546116916727,16.33,232,0.24409948103129864,19376
48962,1660,0.07,0.6072924448215286,16.68,233,0.2406942155212164,19480
49151,1670,0.07,0.6162897745418183,16.72,234,0.292505856603384,19568
49378,1680,0.07,0.6298566620705776,17.22,235,0.2741286214441061,19688
49533,1690,0.07,0.6356816752370734,17.33,236,0.2936929725110531,19760
49732,1700,0.07,0.6493863990491215,17.75,237,0.25406111031770706,19864
49873,1710,0.07,0.6515116977494041,17.72,238,0.2921949978917837,19936
50051,1720,0.07,0.6320811344267226,17.39,239,0.24043930135667324,20024
50243,1730,0.07,0.6181665346395824,17.16,240,0.24651644192636013,20120
50432,1740,0.07,0.611566824142955,17.47,242,0.2759592905640602,20208
50700,1750,0.07,0.6379994470257226,18.36,243,0.28844649344682693,20344
50932,1760,0.07,0.6297772301969922,18.7,245,0.2627397421747446,20464
51180,1770,0.07,0.6445612534231187,19.29,246,0.2397968266159296,20584
51448,1780,0.07,0.6409899951682955,19.7,248,0.23903615586459637,20720
51670,1790,0.07,0.6730732946831194,20.37,249,0.28357551246881485,20832
52093,1800,0.07,0.6928647655151922,22.61,251,0.25927151180803776,21040
52439,1810,0.07,0.7395357219227111,24.66,253,0.26241513527929783,21216
52715,1820,0.07,0.7623694742989581,25.64,255,0.27497723326087,21352
52987,1830,0.07,0.7760690247244879,26.44,257,0.28258212842047215,21488
53262,1840,0.07,0.8017407177507984,27.3,258,0.24440590478479862,21624
53568,1850,0.07,0.8019783590942652,27.68,260,0.2803256344050169,21776
53841,1860,0.07,0.8091210991730261,28.09,262,0.2550707710906863,21920
54074,1870,0.07,0.8020877526772003,27.94,263,0.24757110886275768,22032
54359,1880,0.07,0.8299803667696382,28.11,265,0.20672192238271236,22176
54734,1890,0.07,0.8456775648004882,29.64,267,0.2736072111874819,22360
54969,1900,0.07,0.837393123546839,27.76,269,0.2523815743625164,22480
55295,1910,0.07,0.8297462456926471,27.56,271,0.22815305180847645,22640
55692,1920,0.07,0.8447601031177483,28.77,274,0.23319204151630402,22840
55981,1930,0.07,0.8376921835753842,28.94,275,0.21876516565680504,22984
56258,1940,0.07,0.8297017626063865,28.96,277,0.24586639180779457,23128
56452,1950,0.07,0.8053201190622782,27.84,278,0.2599611394107342,23224
56690,1960,0.07,0.8065839562231492,27.49,280,0.22885973937809467,23344
56972,1970,0.07,0.8034899761337914,27.98,281,0.2031558658927679,23480
57204,1980,0.07,0.775193627579509,27.45,283,0.2355676330626011,23600
57572,1990,0.07,0.7578712302701284,27.38,286,0.2318676207214594,23784
57793,2000,0.07,0.7374249158866832,27.24,287,0.24675291031599045,23896
58051,2010,0.07,0.7291435366244713,26.56,289,0.20998632907867432,24024
58306,2020,0.07,0.7037250772885834,25.14,291,0.2042937632650137,24152
58522,2030,0.07,0.688305952430206,24.41,292,0.21585524827241898,24256
58674,2040,0.07,0.6634054442494225,23.16,293,0.2055121809244156,24336
58879,2050,0.07,0.669235168720666,23.27,294,0.22523391246795654,24432
59087,2060,0.07,0.6686275414978127,22.97,296,0.23074005916714668,24536
59280,2070,0.07,0.6550046585677921,22.08,297,0.23732810840010643,24632
59451,2080,0.07,0.6357821280303207,21.47,298,0.22024582885205746,24720
59662,2090,0.07,0.6132965238280073,19.9,300,0.19348778761923313,24824
59830,2100,0.07,0.6131399652127771,19.37,301,0.21647579595446587,24912
59997,2110,0.07,0.5799656763707393,18.46,302,0.19211960397660732,24992
60175,2120,0.07,0.5698563760029852,17.69,303,0.19609500095248222,25080
60355,2130,0.07,0.5763799769510323,17.33,304,0.19428887590765953,25176
60519,2140,0.07,0.5905644613378057,17.45,305,0.1868574097752571,25256
60733,2150,0.07,0.5846830717435729,17.54,307,0.2122926525771618,25360
60929,2160,0.07,0.5741240763111657,17.42,308,0.22805152088403702,25464
61181,2170,0.07,0.589740697279219,18.01,309,0.20792574994266033,25584
61351,2180,0.07,0.5975357745062798,18.0,310,0.21335604041814804,25672
61608,2190,0.07,0.6331928294229547,18.46,312,0.19820956327021122,25800
61840,2200,0.07,0.6478027644204988,19.1,313,0.19520516134798527,25912
62088,2210,0.07,0.6885287909797954,19.91,315,0.21723687462508678,26040
62389,2220,0.07,0.7100323918782656,21.14,317,0.20425740629434586,26192
62562,2230,0.07,0.6945933767179767,21.07,318,0.189208859577775,26280
62860,2240,0.07,0.7152306792430242,22.41,319,0.1936376914381981,26424
63033,2250,0.07,0.7074569343164392,22.0,320,0.19716379418969154,26512
63323,2260,0.07,0.7338180005351407,22.94,322,0.19809385016560555,26656
63558,2270,0.07,0.7297647726545163,22.77,323,0.20175137929618359,26776
63814,2280,0.07,0.7498920414722526,23.63,325,0.20019231364130974,26904
64102,2290,0.07,0.7428886061682647,23.94,327,0.1822875365614891,27048
64415,2300,0.07,0.7571884602005191,24.75,329,0.1808441709727049,27200
64615,2310,0.07,0.744876026854965,24.27,330,0.1662659477442503,27304
64843,2320,0.07,0.7286157422139695,23.54,331,0.17968261241912842,27416
65075,2330,0.07,0.7599723397180188,24.13,333,0.19490604102611542,27536
65393,2340,0.07,0.7775616250922497,24.33,335,0.17508332803845406,27696
65612,2350,0.07,0.7976895042246257,24.79,336,0.16854185424745083,27800
65837,2360,0.07,0.7851571364735931,24.14,337,0.16956584341824055,27912
66098,2370,0.07,0.8080408464419061,24.4,339,0.17463690973818302,28048
66458,2380,0.07,0.8311250804930629,25.44,341,0.17466134205460548,28224
66658,2390,0.07,0.8143796147140621,24.56,342,0.175311166793108,28328
66861,2400,0.07,0.7939334896575592,23.46,343,0.1755753681063652,28424
67126,2410,0.07,0.8156707115925802,24.11,345,0.15643177181482315,28560
67360,2420,0.07,0.8274446958387878,24.17,346,0.14909159392118454,28672
67546,2430,0.07,0.8148833272001446,23.71,347,0.1608177339658141,28768
67703,2440,0.07,0.7676312860580552,22.1,348,0.1683874875307083,28848
67928,2450,0.07,0.752753059527594,22.16,350,0.15001866035163403,28960
68134,2460,0.07,0.7443320801885176,21.97,351,0.14966866001486778,29064
68358,2470,0.07,0.720117311225627,21.6,352,0.16547022759914398,29176
68562,2480,0.07,0.6930387072340917,20.04,353,0.147659283131361,29280
68767,2490,0.07,0.696230238411241,20.09,354,0.173762746155262,29376
68969,2500,0.07,0.7003601082609222,20.08,356,0.15504380874335766,29480
69192,2510,0.07,0.6711946913535785,19.66,357,0.14676392450928688,29592
69351,2520,0.07,0.6348097291957561,18.91,358,0.1637219861149788,29672
69554,2530,0.07,0.6342972206696971,19.08,359,0.14464035723358393,29776
69685,2540,0.07,0.62182155155424,18.82,360,0.14707134198397398,29840
69883,2550,0.07,0.6301147662013511,18.55,361,0.15702985040843487,29936
70055,2560,0.07,0.6145961535847632,18.21,362,0.1409563971683383,30024
