rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9507332499999999,10,2119,210.9,-12.634075041036605,2,,
0.9076742500000002,20,3971,197.55,-10.480457581997664,4,,
0.8670332499999999,30,5719,189.63333333333333,-10.442787274447562,6,,
0.8245554999999998,40,7546,187.65,-10.570711235719738,9,,
0.7685695000000001,50,9954,198.08,-11.494112116242343,12,,
0.7240225,60,11870,196.83333333333334,-11.380445334092004,22,928,0.02732435759389773
0.6601315000000001,70,14618,207.82857142857142,-11.72438806045946,36,2304,0.009087422361517383
0.6213969999999998,80,16284,202.55,-10.97614930948065,44,3136,0.03668605679376924
0.5878472499999999,90,17727,195.96666666666667,-10.330884566464908,52,3856,0.044844402862509014
0.5436722500000002,100,19627,195.27,-10.035102681275426,62,4808,0.01808653448460973
0.5032405000000002,110,21366,191.47,-9.436839388492878,71,5680,0.01817047895019641
0.46697050000000007,120,22926,188.55,-9.155816079603936,80,6456,0.03559756646063761
0.42026125000000014,130,24935,191.16,-8.821423643107545,91,7464,0.018218298318970483
0.36932049999999994,140,27126,194.8,-8.513996370872437,103,8560,0.04369603220402496
0.3236342500000001,150,29091,190.37,-7.738370076599989,114,9544,0.03475802383036353
0.2771575000000003,160,31090,191.2,-7.322799258846476,126,10544,0.02626804194005672
0.23700475,170,32817,180.99,-6.538865820205516,136,11408,0.026302654747269116
0.18515724999999994,180,35047,186.63,-6.747454304814556,148,12520,0.01867414689331781
0.14330724999999989,190,36847,190.2,-6.8319031830449255,158,13416,0.026467799485544674
0.10024825000000026,200,38699,189.72,-6.688224724739528,168,14344,0.018384056384093128
0.07,210,41460,199.94,-6.861050961212149,183,15728,0.01800703618209809
0.07,220,43832,208.06,-7.036174206195332,196,16912,0.04130122176138684
0.07,230,46209,211.74,-7.043909643442983,209,18104,0.003167715127347037
0.07,240,48456,212.3,-6.905168600482819,221,19224,0.010944001318421215
0.07,250,50554,213.63,-6.771023604441037,232,20272,0.01815903835813515
0.07,260,52063,208.73,-6.553740066602705,240,21024,0.026301759731722996
0.07,270,53157,202.4,-6.315003901503644,246,21576,0.01842021505581215
0.07,280,54571,194.24,-6.006565919788658,254,22280,0.025250981154385954
0.07,290,55896,189.49,-5.821476875509479,261,22944,0.033093843230744824
0.07,300,57438,186.39,-5.703479746569813,270,23712,0.04104944606660865
0.07,310,59112,175.52,-5.375071588539335,279,24552,0.02584685542387888
0.07,320,60782,168.5,-5.153351395785114,288,25384,0.02543836086988449
0.07,330,63167,168.58,-5.128654171084678,301,26576,0.019840661756461486
0.07,340,65433,168.77,-5.178981329945238,313,27712,0.027590997226070613
0.07,350,67929,172.75,-5.288375019566637,327,28960,0.018546696403063834
0.07,360,70225,180.62,-5.439466320451381,339,30112,0.033257575472816825
0.07,370,72115,188.58,-5.595623297050148,350,31056,0.010930031101452187
0.07,380,73474,188.03,-5.495534286559117,357,31736,0.032097604213049635
0.07,390,74574,185.78,-5.382425703441644,363,32280,0.012341091525740921
0.07,400,76186,186.48,-5.324752137473819,372,33088,0.01104795082937926
0.07,410,77363,181.51,-5.13673887771353,379,33680,0.04553727127495222
0.07,420,79147,182.65,-5.306783538040987,388,34568,0.011617660551564768
0.07,430,80470,172.03,-4.981510754355222,395,35232,0.012686393863987178
0.07,440,81407,158.74,-4.553950046077693,401,35696,0.011333795759128407
0.07,450,82727,146.98,-4.1757226967032315,408,36360,0.0733982021920383
0.07,460,84206,138.81,-3.95585216873332,416,37096,0.02611086773686111
0.07,470,84781,125.66,-3.6027933160125003,419,37384,0.01684655577992089
0.07,480,85951,123.77,-3.5467388925564154,425,37968,0.060552465525688604
0.07,490,86425,117.51,-3.3964778880044912,428,38208,0.03229690622538328
0.07,500,87208,109.22,-3.1925003254770186,432,38600,0.017426139413146302
0.07,510,87947,104.84,-3.095141433416064,437,38968,0.024789396033156663
0.07,520,89193,99.46,-2.7593385044384275,443,39592,0.07385990335023962
0.07,530,90140,95.7,-2.6563368506818277,449,40064,0.0454136875923723
0.07,540,91442,99.35,-2.7354791688813913,456,40720,0.025425930187338963
0.07,550,92032,92.05,-2.5793852047169605,459,41008,0.018179420265369117
0.07,560,92907,86.01,-2.4933393228118277,463,41448,0.025879398395773023
0.07,570,94020,91.39,-2.6332102478745902,470,42008,0.03292483001132496
0.07,580,94963,89.12,-2.587585501987931,475,42480,0.055107067280914634
0.07,590,96571,100.46,-2.8843894669857675,484,43280,0.033129790623206645
0.07,600,98040,107.32,-3.085967018505431,492,44016,0.03800375870196149
0.07,610,100336,122.89,-3.4902193295231076,504,45160,0.04385890573030338
0.07,620,102346,130.53,-3.6783092422092922,515,46168,0.043583231745287776
0.07,630,104889,146.49,-4.076717326731648,529,47440,0.013086566352285445
0.07,640,107049,155.07,-4.305823774199293,541,48520,0.06064819177845493
0.07,650,109505,173.73,-4.744412555444176,554,49752,0.04650998214492574
0.07,660,111283,182.76,-4.9136428053740335,564,50640,0.027903965092264116
0.07,670,112764,186.44,-5.031648566582195,572,51376,0.037776122509967536
0.07,680,114414,193.51,-5.189937743345754,583,52200,0.029107377748005092
0.07,690,116190,195.19,-5.172920830567286,593,53088,0.059259645582642406
0.07,700,117538,193.98,-5.104252815472001,601,53768,0.044691434304695576
0.07,710,119009,185.73,-4.830169315912881,609,54504,0.06060169287957251
0.07,720,119941,174.95,-4.553819422724419,614,54968,0.05171713849995285
0.07,730,121467,164.78,-4.305103177832803,622,55728,0.026405014737974852
0.07,740,122459,153.1,-3.974609677673107,627,56224,0.018677986168768257
0.07,750,123686,140.81,-3.667059985908013,634,56840,0.04040286905365065
0.07,760,125391,140.08,-3.654379239304476,643,57688,0.03793357271933928
0.07,770,126867,140.03,-3.612571808707569,652,58432,0.08057618397288024
0.07,780,127913,133.99,-3.4640800661718485,657,58952,0.02045011246809736
0.07,790,129153,128.63,-3.343691251891184,664,59576,0.04628052044427022
0.07,800,130298,126.6,-3.3104416834205534,670,60144,0.039711390796583146
0.07,810,131255,121.46,-3.234299060118644,675,60624,0.013043565966654569
0.07,820,132938,128.97,-3.4134091870427357,684,61464,0.042094668140634894
0.07,830,134848,132.81,-3.5088201329669273,695,62416,0.02119984372984618
0.07,840,136376,138.17,-3.6677722394332877,703,63184,0.04185393266379833
0.07,850,138362,145.76,-3.864646234884323,714,64176,0.038956549076829106
0.07,860,139790,142.99,-3.7913423939133692,721,64888,0.056151989614591
0.07,870,141347,143.8,-3.8814036819700095,730,65672,0.030798424093518406
0.07,880,143218,152.05,-4.122433033511953,740,66608,0.04650714056333527
0.07,890,145054,158.01,-4.270023843434514,750,67520,0.03795633849222213
0.07,900,146527,161.29,-4.343670879823341,758,68256,0.01841012859949842
0.07,910,148588,172.33,-4.581407181252124,769,69288,0.028448244207538664
0.07,920,149906,168.68,-4.502287335564374,777,69952,0.03571132058277726
0.07,930,151782,168.34,-4.469865788409483,787,70888,0.04313333169557154
0.07,940,152984,165.08,-4.388760777821375,793,71488,0.041538743884302676
0.07,950,154316,158.54,-4.227553241736675,800,72152,0.06892088521271944
0.07,960,156488,165.98,-4.408850632376423,812,73240,0.0515900791506283
0.07,970,157812,163.65,-4.315237899400956,819,73904,0.07783562928671017
0.07,980,158674,153.56,-4.0315786539774265,824,74336,0.0342913034837693
0.07,990,159981,148.27,-3.9296528949573877,831,74984,0.04333049478009343
0.07,1000,161509,148.82,-3.9261092895378145,839,75752,0.04669068811926991
0.07,1010,163093,144.05,-3.8242985712481614,848,76544,0.03841013216879219
0.07,1020,164674,146.68,-3.9040352197233683,856,77336,0.016642646049149334
