rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.9440372499999999,10,2,2407,239.7,-13.958500423984699,,
0.8914225000000001,20,5,4670,232.5,-13.193298231732452,,
0.8280197499999998,30,8,7397,245.56666666666666,-14.942076757383518,,
0.7589440000000001,40,14,10368,258.2,-15.973565765024011,176,0.009551509681841708
0.7015397499999998,50,26,12837,255.74,-14.852345215599646,1416,0.01868659790898164
0.6679899999999999,60,33,14280,237.0,-13.406010038031607,2136,7.932503012852976e-05
0.642229,70,38,15388,218.82857142857142,-12.148011457220752,2688,0.009406081113411346
0.6130735,80,44,16642,207.025,-11.267238477154333,3320,0.018648363335159956
0.5810815,90,52,18018,199.2,-10.59093988571432,4008,0.009582321443303954
0.5524840000000001,100,58,19248,191.48,-10.043275870050149,4616,0.0187478980551532
0.5322332500000001,110,62,20119,176.12,-8.989800185639176,5056,0.0368639763801184
0.5125637500000003,120,67,20965,161.95,-8.059261130122847,5480,0.08184745398466475
0.4776190000000001,130,75,22468,149.71,-6.75478166350091,6232,0.0543911188688071
0.44820775,140,81,23733,132.65,-5.279873693450116,6864,0.053700185017078184
0.42728275000000027,150,86,24633,116.96,-4.546949529613657,7312,0.018235094103147276
0.40889200000000003,160,90,25424,110.44,-4.214406889198806,7704,0.04448153514385922
0.38117800000000024,170,97,26616,111.28,-4.158377390063176,8304,0.01819586387136951
0.3620200000000001,180,101,27440,106.98,-3.940173625915703,8712,0.04402750558801927
0.34004875000000034,190,106,28385,102.67,-3.7290927856132607,9192,0.026986999335349537
0.3161710000000002,200,111,29412,100.64,-3.564350885091983,9704,0.060131747857667506
0.2951529999999999,210,117,30316,100.97,-3.5224422069355508,10152,0.026798755396157503
0.26669500000000024,220,123,31540,104.75,-3.6420281658216918,10768,0.026611950510414317
0.23926000000000025,230,129,32720,101.52,-3.474262791725136,11352,0.04226285402546637
0.22145050000000022,240,134,33486,96.53,-3.285761607549052,11736,0.05825967215059791
0.19806099999999982,250,139,34492,97.59,-3.284309114552069,12240,0.03387548972386867
0.1787867500000001,260,144,35321,97.97,-3.2699577588155027,12656,0.057133583031827584
0.15553675,270,149,36321,96.05,-3.185549053793987,13160,0.026080934825586155
0.13026400000000016,280,154,37408,98.68,-3.213837743617573,13696,0.03410995632293634
0.09552850000000024,290,162,38902,104.17,-3.331087590252031,14448,0.02507275581592694
0.07,300,171,40723,112.11,-3.490347985531522,15360,0.04787644371390343
0.07,310,181,42674,122.58,-3.754432565106614,16336,0.010184479237068444
0.07,320,192,44630,129.9,-3.8562653500554105,17312,0.033076867781346664
0.07,330,198,45706,128.86,-3.814210632417076,17848,0.025154385046334937
0.07,340,206,47116,135.3,-3.9481909103207613,18552,0.017745459859725088
0.07,350,217,48968,143.76,-4.142890072327052,19480,0.04647188511444256
0.07,360,227,50676,152.55,-4.3127417552612135,20336,0.02418657546513714
0.07,370,231,51347,149.26,-4.195066798135079,20672,0.05405345099279657
0.07,380,239,52592,150.84,-4.213851596577382,21288,0.024816236167680472
0.07,390,244,53573,145.71,-4.078896541323959,21784,0.05260801011172589
0.07,400,249,54435,136.12,-3.800154063244273,22216,0.024240286962594837
0.07,410,256,55740,129.66,-3.578231200093143,22864,0.03115004938445054
0.07,420,260,56440,117.1,-3.248301583006041,23216,0.038522801507497206
0.07,430,267,57819,120.13,-3.251837333376814,23904,0.03191848116694018
0.07,440,271,58690,114.74,-3.0951361465748604,24344,0.06780469778459519
0.07,450,277,59761,106.93,-2.850466455918306,24880,0.03852129788720049
0.07,460,285,61321,105.45,-2.783701457392898,25656,0.058252064016414806
0.07,470,294,62992,115.45,-3.014089281304635,26488,0.016250645217951387
0.07,480,299,64001,113.09,-2.939481509097725,27000,0.03781415571575053
0.07,490,307,65449,117.76,-3.01046241797964,27720,0.08686332931392826
0.07,500,314,66814,122.79,-3.134415921064654,28400,0.0656829615472816
0.07,510,321,68065,122.25,-3.1020949495940484,29032,0.05989239254267886
0.07,520,329,69592,130.52,-3.2686629868054187,29792,0.0376452230848372
0.07,530,335,70781,128.62,-3.239966138217919,30384,0.03137440828140825
0.07,540,340,71781,129.91,-3.3057605627531874,30888,0.06734498625155538
0.07,550,346,72916,130.55,-3.322944946552095,31456,0.06476091526565142
0.07,560,351,73780,123.59,-3.1769450291389894,31888,0.03117435346939601
0.07,570,356,74768,116.76,-2.995606910362593,32376,0.010651115066139027
0.07,580,361,75685,115.84,-2.9803953711412587,32840,0.0453361593245063
0.07,590,366,76597,110.48,-2.8672901388936385,33296,0.031441005907254294
0.07,600,370,77411,104.97,-2.722926091649386,33704,0.058695251238532364
0.07,610,375,78408,102.43,-2.67402759500334,34200,0.08452772372402251
0.07,620,379,79093,94.01,-2.4716884900731366,34544,0.058174322184640914
0.07,630,381,79468,85.87,-2.2885001099515887,34728,0.030268970469478518
0.07,640,385,80261,83.8,-2.222282734160228,35128,0.019019040279090405
0.07,650,389,81128,81.12,-2.1672258310475017,35560,0.019397919881157577
0.07,660,394,82056,81.76,-2.1847832666973868,36024,0.06998547434341162
0.07,670,398,82709,78.41,-2.1057530116897127,36352,0.04473692868486978
0.07,680,401,83276,74.91,-2.0087362985647443,36632,0.04449761172872968
0.07,690,405,83970,72.73,-1.9640870763852165,36984,0.03626978932879865
0.07,700,410,85057,75.46,-2.032265269816581,37528,0.030475485022179782
0.07,710,414,85774,72.66,-1.9504077692175483,37880,0.03558920428622514
0.07,720,417,86274,70.81,-1.937675882770511,38136,0.0895916304725688
0.07,730,420,87008,74.4,-2.02054775839445,38496,0.04348460165783763
0.07,740,422,87424,70.63,-1.9296363545932222,38704,0.055763009178917855
0.07,750,427,88216,69.88,-1.9364026098856835,39104,0.042414916097186506
0.07,760,431,88959,68.03,-1.8841461619584217,39472,0.02541017925250344
0.07,770,434,89602,67.93,-1.8772048432001733,39800,0.09196134359808639
0.07,780,436,90051,66.75,-1.8563925955105507,40024,0.07064683354110457
0.07,790,440,90642,65.72,-1.8005954214986875,40320,0.07012757164193317
0.07,800,442,91065,59.08,-1.6487297055418153,40528,0.05584856995847076
0.07,810,448,92311,64.37,-1.781934368122148,41152,0.042595068691298366
0.07,820,450,92608,62.34,-1.7158540965019509,41296,0.06385697424411774
0.07,830,453,93126,60.18,-1.6586309704150803,41560,0.03561886155512184
0.07,840,457,93822,62.98,-1.733418080617785,41904,0.05013951373985037
0.07,850,459,94365,60.49,-1.6721805026690078,42176,0.08336029638303444
0.07,860,463,94922,58.63,-1.6297156659474774,42456,0.05117867363151163
0.07,870,465,95305,56.03,-1.581174502654188,42648,0.04392008238937706
0.07,880,467,95657,55.06,-1.5537856671384915,42824,0.08054329396691173
0.07,890,470,96219,54.77,-1.5540318617991007,43104,0.10138844756875187
0.07,900,473,96687,55.22,-1.5800298218434279,43336,0.06810768693685532
0.07,910,475,97163,47.52,-1.409663378185614,43576,0.04348633054178208
0.07,920,477,97579,48.71,-1.4512039702720625,43784,0.04952163662528619
0.07,930,480,98111,48.85,-1.4612170584203594,44048,0.067743435211014
0.07,940,483,98614,46.92,-1.4120134258447499,44304,0.07908182253595442
0.07,950,485,99062,45.97,-1.398943258032543,44528,0.056041365780401975
0.07,960,488,99525,45.03,-1.3819570136430628,44760,0.07375369023066014
0.07,970,491,100146,47.41,-1.4502395582838263,45072,0.07239455165108666
0.07,980,494,100683,49.26,-1.4854310552722172,45336,0.054229071334702894
0.07,990,497,101287,49.68,-1.4853409399264133,45640,0.06657556956633925
0.07,1000,501,101996,52.09,-1.5070410269442212,45992,0.05325848265783861
0.07,1010,503,102464,52.01,-1.5278565292709618,46224,0.07612035871716216
0.07,1020,506,103020,53.41,-1.5660916902348032,46504,0.06834780564531684
0.07,1030,508,103457,52.46,-1.5250502484517887,46728,0.059982840437442064
0.07,1040,511,103873,51.59,-1.4888183138779798,46936,0.07770635013002902
0.07,1050,513,104332,51.7,-1.4786424474489046,47160,0.05529156042030081
0.07,1060,516,104899,52.74,-1.5088192288916795,47448,0.060044983692932874
0.07,1070,518,105271,50.25,-1.4413838112404616,47632,0.08680587483104318
0.07,1080,522,105949,51.66,-1.459009391128642,47968,0.06627206725534052
0.07,1090,525,106384,49.97,-1.4307875479554204,48184,0.07647261896636337
0.07,1100,528,106916,48.2,-1.4192670467746353,48456,0.08156240871176124
0.07,1110,533,107656,50.92,-1.447302969795203,48824,0.06919252686202526
0.07,1120,535,108057,49.37,-1.396760915995058,49024,0.055998694500885904
0.07,1130,537,108481,49.24,-1.4085925221400586,49240,0.06958576396573335
0.07,1140,540,109017,50.44,-1.4308577598996428,49504,0.07183514372445643
0.07,1150,543,109489,50.57,-1.420573830052685,49744,0.07875057985074818
0.07,1160,546,110207,52.08,-1.4354600428456945,50096,0.07447221654001623
0.07,1170,549,110610,52.39,-1.431519056406582,50304,0.0717262455727905
0.07,1180,552,111215,51.66,-1.4365214591786823,50600,0.07675086706876755
0.07,1190,556,111995,55.11,-1.5252779488400712,50992,0.0692770138848573
0.07,1200,558,112371,53.55,-1.4834022307311827,51184,0.05283777217846364
0.07,1210,560,112854,50.98,-1.4230778973894556,51424,0.09198284160811454
0.07,1220,562,113155,49.98,-1.4145160208105847,51576,0.08818154502660036
0.07,1230,564,113555,49.74,-1.4037716102988578,51776,0.049933246220462024
0.07,1240,566,113940,48.23,-1.3989749490765953,51968,0.10416332236491144
0.07,1250,569,114460,48.71,-1.426592132509848,52224,0.08275259507354349
0.07,1260,571,114915,46.08,-1.3679878948459137,52456,0.07331003691069782
0.07,1270,574,115386,46.76,-1.393049468369692,52688,0.061073611257597804
0.07,1280,577,115954,46.39,-1.3959906694920305,52976,0.07163626712281257
0.07,1290,579,116333,42.38,-1.3148436791687272,53160,0.07296911114826798
0.07,1300,582,116925,44.54,-1.3314954986755325,53456,0.07123982068151236
0.07,1310,584,117390,44.36,-1.341683934074303,53688,0.06282590259797871
0.07,1320,587,117901,46.46,-1.3689162731269315,53944,0.054519860772415996
0.07,1330,589,118323,46.68,-1.3804649634758703,54160,0.0671394660603255
0.07,1340,592,118879,48.39,-1.4026750329140256,54432,0.056481698411516845
0.07,1350,595,119452,48.92,-1.4392161834682395,54720,0.11788160493597388
0.07,1360,598,119905,48.9,-1.444032768861845,54952,0.08256690111011267
0.07,1370,599,120277,47.91,-1.4250931537970108,55136,0.06006920360960066
0.07,1380,602,120753,46.99,-1.403545966907353,55376,0.06144688930362463
0.07,1390,605,121285,48.52,-1.4299274747702422,55640,0.07443418214097619
0.07,1400,607,121768,47.43,-1.42703898691153,55880,0.12293632398359478
0.07,1410,610,122301,48.11,-1.4329861539672448,56144,0.07092636008746922
0.07,1420,612,122727,47.26,-1.4411431355592088,56360,0.04201869782991707
0.07,1430,615,123259,48.36,-1.459013261435205,56624,0.0866576130501926
0.07,1440,617,123653,46.74,-1.4369188659095766,56824,0.06661537894979119
0.07,1450,620,124241,46.89,-1.4074558515191264,57120,0.09959799330681562
0.07,1460,622,124645,46.4,-1.3992402088481442,57320,0.11092644138261676
0.07,1470,625,125200,48.23,-1.4482780568903064,57592,0.08130557660479099
0.07,1480,629,125948,50.95,-1.508112826651012,57968,0.05519958818331361
0.07,1490,631,126380,49.95,-1.4860920728771654,58184,0.08031526952981949
0.07,1500,634,126941,50.73,-1.496970384731649,58464,0.09195069712586701
0.07,1510,636,127380,49.79,-1.4849248688273329,58688,0.05097461468540132
0.07,1520,638,127877,50.5,-1.4821951342518418,58936,0.045325786573812366
0.07,1530,641,128394,50.35,-1.4815238851032675,59192,0.06175112386699766
0.07,1540,644,128956,52.03,-1.5147786460918093,59472,0.08774078777059913
0.07,1550,647,129481,51.4,-1.4998567837981156,59736,0.04768860538024455
0.07,1560,649,129987,52.42,-1.5237151914243945,59992,0.07370762899518013
0.07,1570,651,130420,51.2,-1.468727456731021,60208,0.04467107844538987
0.07,1580,654,130964,49.16,-1.404273473428006,60480,0.04715395299717784
0.07,1590,656,131402,49.22,-1.3845615814702925,60696,0.07201753871049732
0.07,1600,659,131921,48.8,-1.4002307022684715,60960,0.0566383171826601
0.07,1610,662,132407,49.27,-1.397832335873275,61200,0.06300886638928205
0.07,1620,665,132985,50.08,-1.4025571892013557,61488,0.041559708188287914
0.07,1630,667,133438,49.44,-1.3943003647189456,61712,0.07100078056100756
