rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9880495000000001,0,50.4,10,514,2.1321085228873473,,
0.9578942499999998,2,89.55,20,1811,4.62190577852419,,
0.94175875,3,82.5,30,2505,4.054127171564724,,
0.9268554999999999,3,77.65,40,3146,3.770799228642997,,
0.9129520000000002,4,73.88,50,3744,3.5873526439777033,,
0.8985835,5,71.7,60,4362,3.4719658864288285,,
0.8813784999999998,6,71.88571428571429,70,5102,3.5151343334853675,,
0.8662892500000001,7,70.8875,80,5751,3.4193774063324063,,
0.8464105,9,72.4,90,6606,3.54423516273408,,
0.8299959999999998,10,72.12,100,7312,3.522160710675672,,
0.8098847500000003,12,75.63,110,8177,3.686808659540396,,
0.8020262499999999,12,66.04,120,8515,3.117401054099213,,
0.7953070000000002,13,61.99,130,8804,2.943909930527614,,
0.7795667499999999,14,62.35,140,9481,2.979433938559379,,
0.7688484999999998,15,60.98,150,9942,2.8878347814752163,,
0.7563632500000002,18,60.17,160,10479,2.8403541944969204,232,0.1429215677708271
0.7339502499999999,25,62.41,170,11443,2.92313758827761,720,0.09611021845194045
0.7091192499999999,33,66.6,180,12511,3.165702767713676,1248,0.144245199051511
0.6943322500000001,38,64.41,190,13147,3.0123007949225364,1568,0.13482088136515813
0.6716634999999997,45,67.1,200,14122,3.1306641317762613,2056,0.14529754921022686
0.6520172500000001,51,66.9,210,14967,3.148125808467114,2480,0.12616277112829266
0.6246752500000001,59,75.28,220,16143,3.590149221365257,3064,0.08856241228204453
0.6115157500000001,64,78.05,230,16709,3.7438050878809177,3352,0.07891063415445387
0.6029597499999999,66,74.96,240,17077,3.5870660620938035,3536,0.10898599994834512
0.5927530000000001,69,74.74,250,17516,3.5726970078733826,3752,0.20856208633631468
0.5826857500000002,73,73.7,260,17949,3.5106882813057982,3968,0.2857007887214422
0.5696890000000003,77,69.65,270,18508,3.290402571547362,4248,0.1695221457630396
0.5602494999999998,80,63.03,280,18914,2.928493369445243,4456,0.11109891669184435
0.5474620000000003,84,62.17,290,19464,2.848772242393002,4728,0.06278277904493734
0.53204725,89,59.05,300,20127,2.6653631731352814,5056,0.19225306157022715
0.5221660000000002,92,54.85,310,20552,2.42626320613352,5272,0.184706449508667
0.514726,95,46.29,320,20872,1.960785092265773,5432,0.18318943490157835
0.5047285000000001,98,44.93,330,21302,1.8535651886906164,5648,0.10482104626134969
0.4937545,102,45.97,340,21774,1.872368335698149,5880,0.20679323840886354
0.4810135000000001,106,47.06,350,22322,1.9032518759185353,6160,0.19766563014127314
0.4744105000000003,108,45.57,360,22606,1.8168873293955823,6296,0.20013749680947512
0.4667380000000001,111,43.28,370,22936,1.7001136074917234,6464,0.14957389677874744
0.4569730000000001,114,43.42,380,23356,1.7154760300972116,6672,0.12699477997375652
0.44806825000000006,117,41.75,390,23739,1.6535608279791294,6864,0.22107453818898648
0.43923325,120,38.92,400,24119,1.547784652647853,7056,0.18236373527906835
0.43116549999999987,123,38.14,410,24466,1.5182609377626637,7232,0.16208902467042208
0.4219584999999999,126,38.9,420,24862,1.5452000087287285,7424,0.19333834201097488
0.4141,129,37.98,430,25200,1.5221379150187015,7592,0.1617635702714324
0.40796200000000005,131,35.9,440,25464,1.4305604735523736,7728,0.13478967698756605
0.40205650000000015,133,32.96,450,25718,1.3233631246060162,7856,0.248264042660594
0.39508149999999986,135,33.12,460,26018,1.3466060259139547,8008,0.17770284763537347
0.38922250000000025,137,32.34,470,26270,1.3105311367085688,8128,0.13577644363977015
0.3807362499999999,140,31.79,480,26635,1.261501330264411,8312,0.19016334135085344
0.37190124999999985,143,31.76,490,27015,1.2421520832854827,8504,0.2867658771574497
0.3639730000000001,146,31.37,500,27356,1.2187427121900094,8672,0.2971743729431182
0.35971825,147,29.73,510,27539,1.1664385866560016,8768,0.23260624520480633
0.3517434999999999,150,29.2,520,27882,1.1616732773318956,8936,0.1948237963952124
0.34521024999999994,152,28.63,530,28163,1.1114459885167973,9080,0.22602002508938313
0.3397,154,28.36,540,28400,1.0938158883350224,9192,0.2709193042246625
0.33409674999999994,156,28.23,550,28641,1.0858092841832032,9320,0.24811684153974056
0.32844700000000016,158,27.66,560,28884,1.0639055099412025,9440,0.1454396692570299
0.3232622500000003,160,27.37,570,29107,1.0745015744742374,9552,0.20335235074162483
0.31763575,162,26.14,580,29349,1.0473643433752984,9672,0.18548913241829723
0.3104980000000003,164,25.41,590,29656,1.0278624135407797,9824,0.29431167244911194
0.30331375000000016,167,25.09,600,29965,0.9987399370977776,9976,0.2909080069512129
0.2939440000000003,170,27.29,610,30368,1.0766492975269426,10176,0.2624839600175619
0.2870852500000003,173,26.81,620,30663,1.0627185943162254,10328,0.1989477970637381
0.28157500000000024,175,26.37,630,30900,1.0706186453239617,10448,0.15893254801630974
0.27136825,178,28.39,640,31339,1.1581290039433905,10664,0.22338183410465717
0.2646025000000001,181,28.89,650,31630,1.1694051318206846,10808,0.24407798890024424
0.2577902499999998,183,29.39,660,31923,1.1919418922508966,10960,0.2722761146724224
0.24718825,187,31.72,670,32379,1.2755757924639153,11184,0.22565036453306675
0.24332874999999998,188,30.96,680,32545,1.2396337514960925,11272,0.25220624869689345
0.23454025000000034,191,31.67,690,32923,1.2625111918355265,11456,0.17016670480370522
0.22858824999999994,193,31.14,700,33179,1.256153951827635,11584,0.2731685470789671
0.22326400000000024,195,29.4,710,33408,1.2104815130881115,11696,0.2599361278116703
0.21605649999999998,198,29.55,720,33718,1.1876500225651891,11856,0.32872126367874444
0.2100812500000001,200,29.75,730,33975,1.188034432571198,11984,0.24568335432559252
0.20336199999999993,202,28.25,740,34264,1.1331142030520367,12128,0.258284455165267
0.19910725000000007,204,27.17,750,34447,1.1080447757648635,12216,0.2613447157200426
0.19180675000000025,206,27.38,760,34761,1.1147996674468272,12376,0.2655129823833704
0.1839947500000001,209,26.18,770,35097,1.0579276264506279,12544,0.21834542555734515
0.17681049999999998,212,27.61,780,35406,1.115722276293137,12696,0.3637431673705578
0.16860324999999998,214,27.36,790,35759,1.1098772145092404,12872,0.22042449656873941
0.15723399999999987,218,29.69,800,36248,1.2224685779876179,13120,0.19139697263017297
