rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/loss
4.292543149577853,65.2,0,662,0.9384339999999999,10,,
4.429387006518796,73.3,1,1486,0.8618020000000002,20,,
4.782383859460825,74.3,2,2259,0.7899130000000001,30,,
5.028080649899002,76.15,4,3086,0.713002,40,,
5.052787143502512,79.52,5,4026,0.6255819999999999,50,,
5.28741648850021,82.76666666666667,7,5026,0.5325820000000003,60,,
5.365348728336246,82.87142857142857,8,5871,0.4539970000000002,70,,
5.40097631019137,83.7125,10,6777,0.36973900000000015,80,,
5.3198093995526,83.43333333333334,11,7599,0.293293,90,,
5.207009584987478,83.79,13,8479,0.21145299999999978,100,,
5.232793024064208,86.55,15,9417,0.1242190000000003,110,,
5.369556685156508,87.6,19,10346,0.07,120,168,0.0011763425629851554
5.08132633256695,86.44,24,11003,0.07,130,496,0.0022807350260336534
4.737758345876761,83.96,27,11582,0.07,140,784,0.0006894878024468198
4.365959513231051,78.37,29,11963,0.07,150,976,0.002289394793479005
3.8128083935131634,70.69,30,12195,0.07,160,1096,0.0013616533724416513
3.3169510982002244,64.81,31,12452,0.07,170,1224,0.0018741569147096016
2.8720662446625034,59.37,33,12814,0.07,180,1400,0.0021432362045743503
2.4795992919738334,53.24,34,13023,0.07,190,1504,0.0022147055715322495
2.1616654757889786,47.25,36,13304,0.07,200,1648,0.0019578573846956715
1.7924839401297161,40.1,37,13527,0.07,210,1760,0.00303958251606673
1.253134012800771,32.42,38,13688,0.07,220,1840,0.0027626824303297326
1.0514072296528887,27.55,39,13858,0.07,230,1928,0.003249089582823217
0.8712558712428984,23.47,40,14029,0.07,240,2008,0.003451348777161911
0.7877467249552158,21.5,41,14213,0.07,250,2104,0.004100858961464837
0.7423126173204733,20.64,41,14359,0.07,260,2176,0.0026660162257030606
0.7084830166822583,19.79,42,14531,0.07,270,2264,0.0035654041566886008
0.6362928454186675,18.05,43,14719,0.07,280,2352,0.003478615006315522
0.6236873699259603,17.66,44,14889,0.07,290,2440,0.002722212637308985
0.5970606940200446,16.58,45,15062,0.07,300,2528,0.003871901542879641
0.5870689116867499,16.53,46,15280,0.07,310,2632,0.0031497433374170214
0.5833914806244359,16.46,47,15434,0.07,320,2712,0.003633391374023631
0.5745360431095211,16.77,48,15635,0.07,330,2816,0.0037950272962916642
0.579837367302135,17.33,50,15862,0.07,340,2928,0.0036677604948636144
0.5784166680083944,17.08,50,16021,0.07,350,3008,0.0048132663941942155
0.600647443858851,18.47,52,16306,0.07,360,3152,0.004678454657550901
0.6288191734611849,19.5,53,16581,0.07,370,3288,0.00408281633281149
0.6502587047148013,19.75,55,16794,0.07,380,3392,0.003955284541007131
0.6654268089169249,21.04,56,17093,0.07,390,3544,0.004044614528538659
0.6688231051853935,21.96,58,17358,0.07,400,3672,0.005430956749478355
0.7060545795223929,24.48,60,17828,0.07,410,3912,0.005181581247597933
0.7172685391333968,25.45,62,18079,0.07,420,4032,0.004759271687362343
0.7625874311570427,27.28,64,18463,0.07,430,4224,0.004683169740019366
0.7651901978699156,27.16,65,18678,0.07,440,4336,0.006065116613171995
0.8044577760098655,29.4,67,19061,0.07,450,4528,0.005475860787555575
0.8043878917439069,29.24,68,19330,0.07,460,4664,0.006346493843011558
0.8238382881127913,30.3,70,19711,0.07,470,4848,0.0055813359504099935
0.7999656830052941,29.87,71,19881,0.07,480,4936,0.006148995540570468
0.8396900269813229,31.05,74,20298,0.07,490,5144,0.0063508147723041475
0.8515953211254428,31.46,75,20604,0.07,500,5296,0.007213778095319867
0.8129310470360745,29.47,77,20875,0.07,510,5432,0.006133422662969679
0.843753675369258,30.08,78,21187,0.07,520,5592,0.009355702204629779
0.8699913091015506,30.4,81,21603,0.07,530,5800,0.008538463443983346
0.8693568014256289,30.05,82,21783,0.07,540,5888,0.0069484260166063905
0.8498681730273907,28.88,83,22049,0.07,550,6024,0.009050197259057313
0.8671453691428798,28.3,84,22260,0.07,560,6128,0.007482810819055885
0.839667163185506,27.08,86,22519,0.07,570,6256,0.010370872856583446
0.8455306482196093,27.36,87,22717,0.07,580,6352,0.008818414236884564
0.788694094547186,25.35,88,22933,0.07,590,6464,0.007932027336210012
0.7516254426075585,24.08,89,23112,0.07,600,6552,0.008980112848803401
0.7576644880706914,24.35,90,23410,0.07,610,6704,0.009053571673575789
0.7213253799262473,23.16,91,23603,0.07,620,6800,0.008458643744233996
0.668309581820376,21.11,93,23814,0.07,630,6904,0.010855093772988766
0.6598259059068622,21.07,94,23990,0.07,640,6992,0.009590856381691992
